sentence, entity type + position
"In the days of the ancient Incas, it was the largest city in America.","[[3, 26, 'DATE'], [27, 32, 'LOC'], [61, 68, 'GPE']]"
"In the days of the ancient Incas, it was the largest city in America.","[[3, 26, 'DATE'], [27, 32, 'LOC'], [61, 68, 'GPE']]"
The ancient Greeks knew as much about the solar system as we do.,"[[12, 18, 'NORP']]"
"In ancient Rome, the bodyguards who surrounded the wealthy and powerful to protect them when they walked the streets, were called satellites.","[[11, 15, 'GPE']]"
The ancient Romans founded colonies throughout Europe.,"[[12, 18, 'NORP'], [47, 53, 'LOC']]"
The ancient Romans founded colonies throughout Europe.,"[[12, 18, 'NORP'], [47, 53, 'LOC']]"
New facts about ancient China have recently come to light.,"[[24, 29, 'GPE']]"
The orphan met up with his two sisters when he was five years old.,"[[27, 30, 'CARDINAL'], [51, 65, 'DATE']]"
The orphan met up with his two sisters when he was five years old.,"[[27, 30, 'CARDINAL'], [51, 65, 'DATE']]"
"Being an orphan, my father had to start earning money at ten.","[[57, 60, 'CARDINAL']]"
We shouldn't confuse solitude with isolation. They are two separate things.,"[[55, 58, 'CARDINAL']]"
Mr Togawa was nominated for mayor.,"[[3, 9, 'PERSON']]"
Mr Kawabata writes a letter home every year.,"[[3, 11, 'PERSON'], [33, 43, 'DATE']]"
Mr Kawabata writes a letter home every year.,"[[3, 11, 'PERSON'], [33, 43, 'DATE']]"
I'd like to take it easy riding in a rowboat - just the two of us.,"[[56, 59, 'CARDINAL']]"
There were hundreds of birds on the lake.,"[[11, 19, 'CARDINAL']]"
"Last night, Mizuki was completely drunk and she was walking along the lake, and then she fell in the water.","[[0, 10, 'TIME'], [12, 18, 'PERSON']]"
"Last night, Mizuki was completely drunk and she was walking along the lake, and then she fell in the water.","[[0, 10, 'TIME'], [12, 18, 'PERSON']]"
The lake is three miles across.,"[[12, 23, 'QUANTITY']]"
The lake is about 25 meters deep.,"[[12, 27, 'QUANTITY']]"
Torajiro made it clear that he was in love with me.,"[[0, 8, 'PERSON']]"
The proud Trojan city was taken at last.,"[[10, 21, 'GPE']]"
A hundred billion castaways are looking for a home.,"[[0, 17, 'CARDINAL']]"
Can you change a five-dollar bill?,"[[17, 28, 'MONEY']]"
The square of 5 is 25.,"[[14, 15, 'CARDINAL'], [19, 21, 'CARDINAL']]"
The square of 5 is 25.,"[[14, 15, 'CARDINAL'], [19, 21, 'CARDINAL']]"
I asked her to call me at five o'clock.,"[[26, 38, 'TIME']]"
I'll pick you up at your home at five.,"[[33, 37, 'TIME']]"
"Please wait till five, when he will back.","[[17, 21, 'TIME']]"
Do not fail to come here by five.,"[[28, 32, 'CARDINAL']]"
The 5ZIGEN's exhaust gives a nice sound.,"[[4, 10, 'ORG']]"
Such things as television and computers could not have been dreamed of fifty years ago.,"[[71, 86, 'DATE']]"
Do you have a table for five?,"[[24, 28, 'CARDINAL']]"
The Great Lakes supply drinking water.,"[[0, 15, 'LOC']]"
We were married five years ago today.,"[[16, 30, 'DATE'], [31, 36, 'DATE']]"
We were married five years ago today.,"[[16, 30, 'DATE'], [31, 36, 'DATE']]"
Five minutes later she emerged from the kitchen.,"[[0, 18, 'TIME']]"
Goro had the kindness to take me to the hospital.,"[[0, 4, 'PERSON']]"
"Both tried one experiment after another, helping each other.","[[11, 14, 'CARDINAL']]"
Let's play tennis in the afternoon.,"[[21, 34, 'TIME']]"
Will it rain this afternoon?,"[[13, 27, 'TIME']]"
I will meet you at the station at 10 p.m.,"[[34, 40, 'TIME']]"
Is it convenient for you if I come at 5 p.m.?,"[[38, 44, 'TIME']]"
Meet me at the lobby of the Imperial Hotel at 6:30 p.m.,"[[24, 42, 'FAC'], [46, 54, 'TIME']]"
Meet me at the lobby of the Imperial Hotel at 6:30 p.m.,"[[24, 42, 'FAC'], [46, 54, 'TIME']]"
Is it convenient for you if I come at 6 p.m.?,"[[38, 44, 'TIME']]"
I'd like to make a reservation for the express train that leaves at 6:00 p.m.,"[[68, 76, 'TIME']]"
Have you anything to do this afternoon?,"[[24, 38, 'TIME']]"
The weather will change for the worse this afternoon.,"[[38, 52, 'TIME']]"
The weather is supposed to go downhill starting this afternoon.,"[[48, 62, 'TIME']]"
I have a lot of things to do this afternoon.,"[[29, 43, 'TIME']]"
We have two lessons in the afternoon.,"[[8, 11, 'CARDINAL']]"
It is likely to rain this afternoon.,"[[21, 35, 'TIME']]"
It is going to rain this afternoon.,"[[20, 34, 'TIME']]"
We have two classes in the afternoon.,"[[8, 11, 'CARDINAL']]"
It will clear up in the afternoon.,"[[20, 33, 'TIME']]"
We'll give an interview in the afternoon.,"[[27, 40, 'TIME']]"
There was no objection on the part of those present at the afternoon meeting.,"[[59, 68, 'TIME']]"
I walked for two hours in the afternoon heat.,"[[13, 22, 'TIME'], [30, 39, 'TIME']]"
I walked for two hours in the afternoon heat.,"[[13, 22, 'TIME'], [30, 39, 'TIME']]"
I want to arrive at Kennedy Airport early in the afternoon.,"[[20, 35, 'FAC'], [36, 58, 'TIME']]"
I want to arrive at Kennedy Airport early in the afternoon.,"[[20, 35, 'FAC'], [36, 58, 'TIME']]"
It feels like it will rain in the afternoon.,"[[30, 43, 'TIME']]"
I don't want to go outside this afternoon.,"[[27, 41, 'TIME']]"
"From now on, let's study in the morning.","[[28, 39, 'TIME']]"
Will it clear up this afternoon?,"[[17, 31, 'TIME']]"
In the afternoon I must arrange for the trip.,"[[3, 16, 'TIME']]"
"If you come back this afternoon, I'll have a couple of experts here for you.","[[17, 31, 'TIME']]"
It rained all through the afternoon.,"[[22, 35, 'TIME']]"
It will rain in the afternoon.,"[[16, 29, 'TIME']]"
It's two o'clock in the afternoon.,"[[5, 33, 'TIME']]"
We have an opening at two o'clock.,"[[22, 33, 'TIME']]"
I will meet you at the station at 10 a.m.,"[[34, 40, 'TIME']]"
You went to bed at 2 o'clock in the morning? No wonder you look sleepy today.,"[[19, 43, 'TIME'], [71, 76, 'DATE']]"
You went to bed at 2 o'clock in the morning? No wonder you look sleepy today.,"[[19, 43, 'TIME'], [71, 76, 'DATE']]"
"I have been trying all morning to get in touch with Mr Jones, but his line is always busy.","[[19, 30, 'TIME'], [55, 60, 'PERSON']]"
"I have been trying all morning to get in touch with Mr Jones, but his line is always busy.","[[19, 30, 'TIME'], [55, 60, 'PERSON']]"
We have four classes in the morning.,"[[8, 12, 'CARDINAL']]"
Is it more expensive to call in the morning?,"[[32, 43, 'TIME']]"
It rained heavily in the morning.,"[[21, 32, 'TIME']]"
Goro is good at English.,"[[0, 4, 'PERSON'], [16, 23, 'LANGUAGE']]"
Goro is good at English.,"[[0, 4, 'PERSON'], [16, 23, 'LANGUAGE']]"
They won't be ready for another month.,"[[24, 37, 'DATE']]"
"If you had come only two minutes earlier, you could have caught the bus.","[[16, 40, 'TIME']]"
One more person will be joining us later.,"[[0, 3, 'CARDINAL']]"
I afterward sold them to enable me to buy R. Burton's Historical Collections.,"[[42, 53, 'PERSON'], [54, 76, 'ORG']]"
I afterward sold them to enable me to buy R. Burton's Historical Collections.,"[[42, 53, 'PERSON'], [54, 76, 'ORG']]"
"Later Chris felt ashamed and apologized, and Beth forgave him.","[[6, 11, 'PERSON'], [45, 49, 'PERSON']]"
"Later Chris felt ashamed and apologized, and Beth forgave him.","[[6, 11, 'PERSON'], [45, 49, 'PERSON']]"
"I know you want to marry me now, but don't you think you'll have second thoughts afterward?","[[65, 71, 'ORDINAL']]"
"Later, those from many other countries flocked to the United States because they were attracted by reports of great economic opportunities and religious and political freedom.","[[50, 67, 'GPE']]"
The latter view has many supporters in Japan.,"[[39, 44, 'GPE']]"
Professor Goto directed my graduate work.,"[[10, 14, 'PERSON']]"
The sale will be over in two days.,"[[25, 33, 'DATE']]"
Is it true that your family will travel in Hokkaido? I envy you.,"[[43, 51, 'GPE']]"
The operator put me through to New York.,"[[31, 39, 'GPE']]"
The operator told me to hang up and wait for a moment.,"[[45, 53, 'TIME']]"
The operator put me through to Canada.,"[[31, 37, 'GPE']]"
"Operator, I'm trying to get through to Boston.","[[39, 45, 'GPE']]"
"We stayed home for Christmas, so as to avoid heavy traffic.","[[19, 28, 'DATE']]"
"Talking of traffic accidents, I saw one last year.","[[36, 39, 'CARDINAL']]"
Traffic accidents are likely to occur on rainy days.,"[[41, 51, 'DATE']]"
Traffic accidents are increasing year by year.,"[[33, 37, 'DATE'], [41, 45, 'DATE']]"
Traffic accidents are increasing year by year.,"[[33, 37, 'DATE'], [41, 45, 'DATE']]"
The traffic jam lasted one hour.,"[[23, 31, 'TIME']]"
"There was little traffic, so we made good time on our trip to New York.","[[62, 70, 'GPE']]"
"The velocity of light is about 186,000 miles per second.","[[25, 44, 'QUANTITY']]"
"The light travels at about 186,000 miles a second.","[[21, 40, 'QUANTITY']]"
Light travels around the earth seven and a half times a second.,"[[31, 47, 'CARDINAL']]"
"Light travels at a velocity of 186,000 miles per second.","[[31, 44, 'QUANTITY']]"
Light is resolved by a prism into seven colors.,"[[34, 39, 'CARDINAL']]"
Is it true? Paul kissed Lily on the lips?,"[[12, 16, 'PERSON'], [24, 28, 'PERSON']]"
Is it true? Paul kissed Lily on the lips?,"[[12, 16, 'PERSON'], [24, 28, 'PERSON']]"
The girl sitting over there is Nancy.,"[[31, 36, 'PERSON']]"
That tower you see over there is the Eiffel Tower.,"[[33, 49, 'FAC']]"
Can you see Mt. Daisetsu over there?,"[[12, 24, 'PERSON']]"
The mountain whose top you can see over there is Mt. Fuji.,"[[49, 57, 'LOC']]"
The girl standing over there is my sister Sue.,"[[42, 45, 'PERSON']]"
You must learn English whether you like it or not.,"[[15, 22, 'LANGUAGE']]"
This is a golden opportunity we'd be stupid to pass up. Let's get to work and finish it all in one fell swoop.,"[[95, 98, 'CARDINAL']]"
The sayings of Confucius are famous.,"[[15, 24, 'PERSON']]"
Industrialization had a great influence on the development of the economy in Japan.,"[[77, 82, 'GPE']]"
"The area of the factory is 1,000 square meters.","[[27, 46, 'QUANTITY']]"
The factory was shut down ten years ago.,"[[26, 39, 'DATE']]"
The factory has been transferred to Hokkaido.,"[[36, 44, 'GPE']]"
Many factory workers consider themselves just an average Joe.,"[[57, 60, 'PERSON']]"
"Luckily, Dick's father was not killed in the war.","[[9, 13, 'PERSON']]"
Best wishes for a happy and prosperous New Year.,"[[39, 47, 'EVENT']]"
"Luckily, I was able to get the tickets yesterday.","[[39, 48, 'DATE']]"
"Luckily, I won first prize.","[[15, 20, 'ORDINAL']]"
Lady Luck favors the adventuresome.,"[[0, 9, 'PERSON']]"
"What with good fortune, and his own effort, he won the first prize in the contest.","[[55, 60, 'ORDINAL']]"
Hanako walked through the hallway making a clicking sound.,"[[0, 6, 'PERSON']]"
Few people can speak English better than Sachiko.,"[[21, 28, 'LANGUAGE'], [41, 48, 'PERSON']]"
Few people can speak English better than Sachiko.,"[[21, 28, 'LANGUAGE'], [41, 48, 'PERSON']]"
Isn't Yukimasa so cute?,"[[6, 14, 'PERSON']]"
"As he entered the hall, two men approached him.","[[24, 27, 'CARDINAL']]"
"When it comes to advertising, Coke is ahead of the game.","[[30, 34, 'ORG']]"
Advertising makes up about 7% of this company's expenses.,"[[21, 29, 'PERCENT']]"
Hiroko sat there all alone.,"[[0, 6, 'PERSON']]"
Hiroko has charming features.,"[[0, 6, 'ORG']]"
There were several hundred people in the plaza.,"[[11, 26, 'CARDINAL']]"
We would appreciate your contacting Mr Hirose.,"[[39, 45, 'PERSON']]"
Mr Hirose teaches the students English grammar.,"[[3, 9, 'PERSON'], [31, 38, 'LANGUAGE']]"
Mr Hirose teaches the students English grammar.,"[[3, 9, 'PERSON'], [31, 38, 'LANGUAGE']]"
Doctor Hirose is engaged in AIDS research.,"[[7, 13, 'PERSON']]"
"I am from Hiroshima, but now I live in Tokyo.","[[10, 19, 'GPE'], [39, 44, 'GPE']]"
"I am from Hiroshima, but now I live in Tokyo.","[[10, 19, 'GPE'], [39, 44, 'GPE']]"
I never went to Hiroshima on my trip.,"[[16, 25, 'GPE']]"
Hiromi goes to school five days a week.,"[[0, 6, 'PERSON'], [22, 31, 'DATE']]"
Hiromi goes to school five days a week.,"[[0, 6, 'PERSON'], [22, 31, 'DATE']]"
Take your time. I know you need a couple of days to reflect on it.,"[[32, 48, 'DATE']]"
"Mr Bush, principal of our school, graduated from Yale.","[[3, 7, 'PERSON'], [49, 53, 'ORG']]"
"Mr Bush, principal of our school, graduated from Yale.","[[3, 7, 'PERSON'], [49, 53, 'ORG']]"
Our principal wanted to admit Bob to our school.,"[[30, 33, 'PERSON']]"
The gates of the school open at eight.,"[[32, 37, 'TIME']]"
I met her on campus yesterday.,"[[20, 29, 'DATE']]"
A samurai in the Edo era carried two swords.,"[[17, 20, 'PERSON'], [33, 36, 'CARDINAL']]"
A samurai in the Edo era carried two swords.,"[[17, 20, 'PERSON'], [33, 36, 'CARDINAL']]"
Three persons are missing with the flood.,"[[0, 5, 'CARDINAL']]"
Hundreds of fields were submerged in the flood.,"[[0, 8, 'CARDINAL']]"
Hiroki was at a loss what to do.,"[[0, 6, 'PERSON']]"
One man's gain is another man's loss.,"[[0, 3, 'CARDINAL']]"
One man's medicine is another man's poison.,"[[0, 3, 'CARDINAL']]"
The prince learned English from the American lady.,"[[19, 26, 'LANGUAGE'], [36, 44, 'NORP']]"
The prince learned English from the American lady.,"[[19, 26, 'LANGUAGE'], [36, 44, 'NORP']]"
Emperor Nero was an extremely evil tyrant.,"[[8, 12, 'PERSON']]"
"Two teas and a coffee, please.","[[0, 3, 'CARDINAL']]"
"Put two lumps in my tea, please.","[[4, 7, 'CARDINAL']]"
"Come to think of it, I promised to see him at five.","[[46, 50, 'CARDINAL']]"
"Come to think of it, it has been raining for a week.","[[45, 51, 'DATE']]"
Second thoughts are best.,"[[0, 6, 'ORDINAL']]"
"You aren't to go, Bill.","[[18, 22, 'PERSON']]"
There's a very rigid hierarchy in the Civil Service.,"[[34, 51, 'ORG']]"
"The widespread application of administrative guidance is considered to be a uniquely Japanese practice in which bureaucrats exert authority, without any legal backing, telling the private sector what to do and what not to do.","[[85, 93, 'NORP']]"
The lecture lasted for two hours.,"[[23, 32, 'TIME']]"
Professor Naruhodo's lecture was re-broadcast.,"[[10, 20, 'PERSON']]"
The lecturer spoke generally about American literature and specifically about Faulkner.,"[[35, 43, 'NORP'], [78, 86, 'PERSON']]"
The lecturer spoke generally about American literature and specifically about Faulkner.,"[[35, 43, 'NORP'], [78, 86, 'PERSON']]"
The speaker referred to his notes every few minutes.,"[[34, 51, 'TIME']]"
She will be an asset to the Purchasing Department.,"[[24, 49, 'ORG']]"
"Despite a shortage of steel, industrial output has increased by five percent.","[[64, 76, 'PERCENT']]"
"Rain or shine, I will start tomorrow.","[[28, 36, 'DATE']]"
"Whether it rains or shines, I will start tomorrow.","[[41, 49, 'DATE']]"
How's everyone at the Hong Kong office?,"[[22, 31, 'GPE']]"
Hong Kong is the least regulated economy in Asia.,"[[0, 9, 'GPE'], [44, 48, 'LOC']]"
Hong Kong is the least regulated economy in Asia.,"[[0, 9, 'GPE'], [44, 48, 'LOC']]"
Hong Kong is referred to as the Pearl of Asia.,"[[0, 9, 'GPE'], [28, 45, 'LOC']]"
Hong Kong is referred to as the Pearl of Asia.,"[[0, 9, 'GPE'], [28, 45, 'LOC']]"
I've been to Hong Kong once.,"[[13, 22, 'GPE']]"
I'm sure it costs a pretty penny. I'll pass.,"[[18, 32, 'MONEY']]"
A high savings rate is cited as one factor for Japan's strong economic growth because it means the availability of abundant investment capital.,"[[32, 35, 'CARDINAL'], [47, 52, 'GPE']]"
A high savings rate is cited as one factor for Japan's strong economic growth because it means the availability of abundant investment capital.,"[[32, 35, 'CARDINAL'], [47, 52, 'GPE']]"
Mr. Takahashi agreed to go with you.,"[[4, 13, 'PERSON']]"
Do you know Mr Takahashi?,"[[15, 24, 'PERSON']]"
Mr Takahashi gave us some homework.,"[[3, 12, 'PERSON']]"
"On leaving high school, I went to Tokyo.","[[34, 39, 'GPE']]"
What train is Mr Takase coming on?,"[[17, 23, 'PERSON']]"
You had a phone call from Mr Takakura.,"[[29, 37, 'PERSON']]"
Mr Ken Takakura just isn't used to his new job.,"[[3, 15, 'PERSON']]"
The expressway was congested with thousands of cars.,"[[34, 43, 'CARDINAL']]"
The climate of Kochi is warmer than that of Kyoto.,"[[15, 20, 'GPE'], [44, 49, 'GPE']]"
The climate of Kochi is warmer than that of Kyoto.,"[[15, 20, 'GPE'], [44, 49, 'GPE']]"
Nobuhiko Takada lost to Hikson Grasy.,"[[0, 15, 'PERSON'], [24, 36, 'PERSON']]"
Nobuhiko Takada lost to Hikson Grasy.,"[[0, 15, 'PERSON'], [24, 36, 'PERSON']]"
Ms. Takada accused the boy of copying another student's homework.,"[[4, 10, 'PERSON']]"
English and mathematics are made much of in senior high schools.,"[[0, 7, 'LANGUAGE']]"
"Do you play golf, Takaki?","[[18, 24, 'PERSON']]"
"Tom Skeleton, the ancient stage doorkeeper, sat in his battered armchair, listening as the actors came up the stone stairs from their dressing rooms.","[[0, 12, 'PERSON']]"
Research in Motion announced the layoff of 2000 employees and a restructuring of the company.,"[[0, 18, 'ORG'], [43, 47, 'CARDINAL']]"
Research in Motion announced the layoff of 2000 employees and a restructuring of the company.,"[[0, 18, 'ORG'], [43, 47, 'CARDINAL']]"
600 problems will be tough going.,"[[0, 3, 'CARDINAL']]"
The total is one hundred.,"[[13, 24, 'CARDINAL']]"
