sentence, entity type + position
"In Kanada ist die dominierende Sprache Englisch, aber in Québec spricht man Französisch.","[[3, 9, 'LOC'], [39, 47, 'MISC'], [57, 63, 'LOC'], [76, 87, 'MISC']]"
"In Kanada ist die dominierende Sprache Englisch, aber in Québec spricht man Französisch.","[[3, 9, 'LOC'], [39, 47, 'MISC'], [57, 63, 'LOC'], [76, 87, 'MISC']]"
"In Kanada ist die dominierende Sprache Englisch, aber in Québec spricht man Französisch.","[[3, 9, 'LOC'], [39, 47, 'MISC'], [57, 63, 'LOC'], [76, 87, 'MISC']]"
"In Kanada ist die dominierende Sprache Englisch, aber in Québec spricht man Französisch.","[[3, 9, 'LOC'], [39, 47, 'MISC'], [57, 63, 'LOC'], [76, 87, 'MISC']]"
George Washington wurde am zweiundzwanzigsten Februar des Jahres siebzehnhundert zweiunddreißig geboren.,"[[0, 17, 'PER']]"
"Weil sie mit einem Englischlehrer verheiratet ist, kann sie umsonst Englisch lernen.","[[68, 76, 'MISC']]"
Ich habe mir einen Führer für die Museen von Florenz gekauft.,"[[45, 52, 'LOC']]"
Sein lausbübisches Grinsen ließ mich an Max und Moritz denken.,"[[40, 43, 'PER'], [48, 54, 'PER']]"
Sein lausbübisches Grinsen ließ mich an Max und Moritz denken.,"[[40, 43, 'PER'], [48, 54, 'PER']]"
Das nördliche Europa hat ein raues Klima.,"[[14, 20, 'LOC']]"
Er lebt in Marokko.,"[[11, 18, 'LOC']]"
Die Hauptstadt Marokkos ist Rabat.,"[[15, 23, 'LOC'], [28, 33, 'LOC']]"
Die Hauptstadt Marokkos ist Rabat.,"[[15, 23, 'LOC'], [28, 33, 'LOC']]"
Ich habe meinen Urlaub in Israel verbracht.,"[[26, 32, 'LOC']]"
Tom hat Mary ein Geschenk mitgebracht.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Tom hat Mary ein Geschenk mitgebracht.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Tom brachte Mary ein Geschenk mit.,"[[0, 3, 'PER'], [12, 16, 'PER']]"
Tom brachte Mary ein Geschenk mit.,"[[0, 3, 'PER'], [12, 16, 'PER']]"
Tom wollte niemanden verletzen.,"[[0, 3, 'PER']]"
"Sie hat sich entschieden, Tom zu heiraten.","[[26, 29, 'PER']]"
"Sie entschied sich, Tom zu heiraten.","[[20, 23, 'PER']]"
Die Titanic sank auf ihrer Jungfernfahrt. Sie war ein großes Schiff.,"[[4, 11, 'MISC']]"
"Ich bin 1982 in Athen geboren, wo ich auch heute noch lebe.","[[16, 21, 'LOC']]"
"Mary versteht nicht, warum sich Tom eine Katze als Online-Avatar ausgesucht hat.","[[0, 4, 'PER'], [32, 35, 'PER']]"
"Mary versteht nicht, warum sich Tom eine Katze als Online-Avatar ausgesucht hat.","[[0, 4, 'PER'], [32, 35, 'PER']]"
Sie will nach Sevilla umziehen.,"[[14, 21, 'LOC']]"
Er will nach Sevilla umziehen.,"[[13, 20, 'LOC']]"
"Der griechische Frappé ist aus Instantkaffee, Zucker, Wasser und Eiswürfel.","[[4, 15, 'LOC']]"
Sie hatte Make-up aufgelegt.,"[[10, 17, 'PER']]"
"Der griechische Frappé besteht hauptsächlich aus Instantkaffee, Zucker, Wasser und Eiswürfeln.","[[4, 15, 'LOC']]"
"Jetzt ist die passende Zeit, um in Urlaub zu gehen, sagte der Chef zu Jim.","[[70, 73, 'PER']]"
"Zurzeit arbeite ich in Athen, aber nächstes Jahr gehe ich nach Berlin.","[[23, 28, 'LOC'], [63, 69, 'LOC']]"
"Zurzeit arbeite ich in Athen, aber nächstes Jahr gehe ich nach Berlin.","[[23, 28, 'LOC'], [63, 69, 'LOC']]"
"Im Moment arbeite ich in Athen, aber nächstes Jahr gehe ich nach Berlin.","[[25, 30, 'LOC'], [65, 71, 'LOC']]"
"Im Moment arbeite ich in Athen, aber nächstes Jahr gehe ich nach Berlin.","[[25, 30, 'LOC'], [65, 71, 'LOC']]"
"Fast alle sind sich einig, dass Tom der Vater von Maria sei.","[[32, 35, 'PER'], [50, 55, 'PER']]"
"Fast alle sind sich einig, dass Tom der Vater von Maria sei.","[[32, 35, 'PER'], [50, 55, 'PER']]"
"Fast alle stimmen darin überein, dass Tom der Vater von Maria sei.","[[38, 41, 'PER'], [56, 61, 'PER']]"
"Fast alle stimmen darin überein, dass Tom der Vater von Maria sei.","[[38, 41, 'PER'], [56, 61, 'PER']]"
Ihr tatsächlicher Name ist Lisa.,"[[27, 31, 'PER']]"
Tom kann mit seinem linken Auge nichts sehen.,"[[0, 3, 'PER']]"
Ich bin aus Malta.,"[[12, 17, 'LOC']]"
Ich kann Tom nicht finden. Ist er schon gegangen?,"[[9, 12, 'PER']]"
Ich habe Mary zufällig letzte Woche auf der Party getroffen.,"[[9, 13, 'PER']]"
Wie alt schätzen Sie Tom?,"[[21, 25, 'PER']]"
"Gibt es überhaupt etwas, das Tom gefällt?","[[29, 32, 'PER']]"
Haben Sie vergangenes Jahr in Sasayama gelebt?,"[[30, 38, 'LOC']]"
Tom versteht nicht den britischen Humor.,"[[0, 3, 'PER'], [23, 33, 'LOC']]"
Tom versteht nicht den britischen Humor.,"[[0, 3, 'PER'], [23, 33, 'LOC']]"
Tom stürzte und verletzte sein Knie.,"[[0, 3, 'PER']]"
Maria spricht gern mit Fremden online.,"[[0, 5, 'PER']]"
Tom lehrt uns Französisch.,"[[0, 3, 'PER'], [14, 25, 'MISC']]"
Tom lehrt uns Französisch.,"[[0, 3, 'PER'], [14, 25, 'MISC']]"
"Ich glaube, mein Deutsch ist nicht besonders gut.","[[17, 24, 'MISC']]"
Ich bin aus England.,"[[12, 19, 'LOC']]"
Seine Mutter spricht Italienisch.,"[[21, 32, 'MISC']]"
Tom spricht fast so gut Französisch wie ein Muttersprachler.,"[[0, 3, 'PER'], [24, 35, 'MISC']]"
Tom spricht fast so gut Französisch wie ein Muttersprachler.,"[[0, 3, 'PER'], [24, 35, 'MISC']]"
Tom hat kein Fahrrad.,"[[0, 3, 'PER']]"
Tom weiß viel über amerikanische Geschichte.,"[[0, 3, 'PER'], [19, 32, 'LOC']]"
Tom weiß viel über amerikanische Geschichte.,"[[0, 3, 'PER'], [19, 32, 'LOC']]"
Tom ist nicht offen für Kritik.,"[[0, 3, 'PER']]"
"Er überlegte, wie oft die Sonne noch aufgehen würde, bevor er eine Gehaltserhöhung erhalten würde.","[[26, 31, 'LOC']]"
Esperanto ist eine Brücke zwischen den Kulturen.,"[[0, 9, 'ORG']]"
Die von der Organisation Amerikanischer Staaten gebilligten Resolutionen sind keine bloße Rhetorik; sie bilden eine Marschtabelle für dringend notwendige Taten.,"[[25, 39, 'LOC']]"
Chinesische Forscher fordern Reformen.,"[[0, 11, 'LOC']]"
"Tom mag es nicht, wenn Mary ihn in der Öffentlichkeit kritisiert.","[[0, 3, 'PER'], [23, 27, 'PER']]"
"Tom mag es nicht, wenn Mary ihn in der Öffentlichkeit kritisiert.","[[0, 3, 'PER'], [23, 27, 'PER']]"
Wir wohnen zehn Kilometer von Thessaloniki entfernt.,"[[30, 42, 'LOC']]"
"Oliver fragte seine Eltern, Tom und Mary, woher die Kinder kommen.","[[0, 6, 'PER'], [28, 31, 'PER'], [36, 40, 'PER']]"
"Oliver fragte seine Eltern, Tom und Mary, woher die Kinder kommen.","[[0, 6, 'PER'], [28, 31, 'PER'], [36, 40, 'PER']]"
"Oliver fragte seine Eltern, Tom und Mary, woher die Kinder kommen.","[[0, 6, 'PER'], [28, 31, 'PER'], [36, 40, 'PER']]"
Was machst du in London?,"[[17, 23, 'LOC']]"
Köln und Aachen wurden nicht an einem Tag erbaut.,"[[0, 4, 'LOC'], [9, 15, 'LOC']]"
Köln und Aachen wurden nicht an einem Tag erbaut.,"[[0, 4, 'LOC'], [9, 15, 'LOC']]"
Toms Arbeitsplatz wurde nach China ausgelagert.,"[[0, 4, 'PER'], [29, 34, 'LOC']]"
Toms Arbeitsplatz wurde nach China ausgelagert.,"[[0, 4, 'PER'], [29, 34, 'LOC']]"
Toms Arbeitsplatz wurde nach China ausgegliedert.,"[[0, 4, 'PER'], [29, 34, 'LOC']]"
Toms Arbeitsplatz wurde nach China ausgegliedert.,"[[0, 4, 'PER'], [29, 34, 'LOC']]"
"Die gefährlichsten Männer der Welt leben heute nicht in Russland, auch nicht in China, sondern im Pentagon.","[[56, 64, 'LOC'], [80, 85, 'LOC']]"
"Die gefährlichsten Männer der Welt leben heute nicht in Russland, auch nicht in China, sondern im Pentagon.","[[56, 64, 'LOC'], [80, 85, 'LOC']]"
Die Eltern von Mary können Tom nicht ausstehen.,"[[15, 19, 'PER'], [27, 30, 'PER']]"
Die Eltern von Mary können Tom nicht ausstehen.,"[[15, 19, 'PER'], [27, 30, 'PER']]"
Marys Eltern können Tom nicht ausstehen.,"[[0, 5, 'PER'], [20, 23, 'PER']]"
Marys Eltern können Tom nicht ausstehen.,"[[0, 5, 'PER'], [20, 23, 'PER']]"
Die Sonne ist untergegangen.,"[[4, 9, 'LOC']]"
In Gottes Namen!,"[[3, 16, 'MISC']]"
Griechenland kann seine Schulden nicht mehr tilgen.,"[[0, 12, 'LOC']]"
Das Volk sollte von der Erde getilgt werden.,"[[24, 28, 'LOC']]"
Sie nannte ihn Charles.,"[[15, 22, 'PER']]"
Sie hat ihn Charles genannt.,"[[12, 19, 'PER']]"
"Himmler ließ die Wewelsburg, deren Ursprünge bis ins neunte Jahrhundert zurückreichen, zur Kaderschmiede und Kultstätte der SS ausbauen. Die Umbauarbeiten wurden von Insassen des eigens zu diesem Zwecke errichteten Konzentrationslagers Niederhagen ausgeführt.","[[0, 7, 'PER'], [17, 27, 'LOC'], [124, 126, 'ORG'], [236, 247, 'LOC']]"
"Himmler ließ die Wewelsburg, deren Ursprünge bis ins neunte Jahrhundert zurückreichen, zur Kaderschmiede und Kultstätte der SS ausbauen. Die Umbauarbeiten wurden von Insassen des eigens zu diesem Zwecke errichteten Konzentrationslagers Niederhagen ausgeführt.","[[0, 7, 'PER'], [17, 27, 'LOC'], [124, 126, 'ORG'], [236, 247, 'LOC']]"
"Himmler ließ die Wewelsburg, deren Ursprünge bis ins neunte Jahrhundert zurückreichen, zur Kaderschmiede und Kultstätte der SS ausbauen. Die Umbauarbeiten wurden von Insassen des eigens zu diesem Zwecke errichteten Konzentrationslagers Niederhagen ausgeführt.","[[0, 7, 'PER'], [17, 27, 'LOC'], [124, 126, 'ORG'], [236, 247, 'LOC']]"
"Himmler ließ die Wewelsburg, deren Ursprünge bis ins neunte Jahrhundert zurückreichen, zur Kaderschmiede und Kultstätte der SS ausbauen. Die Umbauarbeiten wurden von Insassen des eigens zu diesem Zwecke errichteten Konzentrationslagers Niederhagen ausgeführt.","[[0, 7, 'PER'], [17, 27, 'LOC'], [124, 126, 'ORG'], [236, 247, 'LOC']]"
Anton raucht zwanzig Zigarren am Tag.,"[[0, 5, 'PER']]"
Sie begleitete ihn nach Japan.,"[[24, 29, 'LOC']]"
Sie hat ihn nach Japan begleitet.,"[[17, 22, 'LOC']]"
"Sie träumt davon, Paris zu besuchen.","[[18, 23, 'LOC']]"
"Der Titel des Buches ist ""Gramática Metódica da Língua Portuguesa"", und sein Autor ist Napoleão Mendes de Almeida.","[[26, 65, 'MISC'], [87, 113, 'PER']]"
"Der Titel des Buches ist ""Gramática Metódica da Língua Portuguesa"", und sein Autor ist Napoleão Mendes de Almeida.","[[26, 65, 'MISC'], [87, 113, 'PER']]"
Etwas sehr Seltsames geschah in der Stadt Salvador.,"[[42, 50, 'LOC']]"
Ich fahre diesen Sommer nach London.,"[[29, 35, 'LOC']]"
Ich war schon mal in Rom.,"[[21, 24, 'LOC']]"
Ich war schon in Rom.,"[[17, 20, 'LOC']]"
"Mary ist 21 Jahre jünger als Tom, aber Tom ist 22-mal reicher als Mary.","[[0, 4, 'PER'], [29, 32, 'PER'], [39, 42, 'PER'], [66, 70, 'PER']]"
"Mary ist 21 Jahre jünger als Tom, aber Tom ist 22-mal reicher als Mary.","[[0, 4, 'PER'], [29, 32, 'PER'], [39, 42, 'PER'], [66, 70, 'PER']]"
"Mary ist 21 Jahre jünger als Tom, aber Tom ist 22-mal reicher als Mary.","[[0, 4, 'PER'], [29, 32, 'PER'], [39, 42, 'PER'], [66, 70, 'PER']]"
"Mary ist 21 Jahre jünger als Tom, aber Tom ist 22-mal reicher als Mary.","[[0, 4, 'PER'], [29, 32, 'PER'], [39, 42, 'PER'], [66, 70, 'PER']]"
"Es hat die ganze Nacht gedauert, den Fuji zu erklimmen.","[[37, 41, 'MISC']]"
Ich habe drei Punkte in Flensburg.,"[[24, 33, 'LOC']]"
Herr Jones wurde in den Vereinigten Staaten geboren.,"[[5, 10, 'PER'], [24, 43, 'LOC']]"
Herr Jones wurde in den Vereinigten Staaten geboren.,"[[5, 10, 'PER'], [24, 43, 'LOC']]"
Wir arbeiten schon seit fünf Monaten dran. Versau es jetzt nicht.,"[[43, 49, 'PER']]"
Versau es nicht!,"[[0, 6, 'PER']]"
Mary hat für 5 Dollar Mittagessen gekauft.,"[[0, 4, 'PER'], [15, 21, 'MISC']]"
Mary hat für 5 Dollar Mittagessen gekauft.,"[[0, 4, 'PER'], [15, 21, 'MISC']]"
Er ist kein US-Amerikaner.,"[[12, 14, 'LOC'], [15, 25, 'LOC']]"
Er ist kein US-Amerikaner.,"[[12, 14, 'LOC'], [15, 25, 'LOC']]"
Kannst du fließend Chinesisch sprechen?,"[[19, 29, 'MISC']]"
Fräulein Sato ist für meine Klasse zuständig.,"[[9, 13, 'PER']]"
"Die, die mit ihm in die Kunstgalerie gegangen ist, war gar nicht Mary.","[[65, 69, 'PER']]"
Bangkok ist die Hauptstadt von Thailand.,"[[0, 7, 'LOC'], [31, 39, 'LOC']]"
Bangkok ist die Hauptstadt von Thailand.,"[[0, 7, 'LOC'], [31, 39, 'LOC']]"
Er ist vor sieben Jahren nach Japan gekommen.,"[[30, 35, 'LOC']]"
Einige Briten mögen angeblich Zimmer im japanischen Stil.,"[[7, 13, 'LOC'], [40, 51, 'LOC']]"
Einige Briten mögen angeblich Zimmer im japanischen Stil.,"[[7, 13, 'LOC'], [40, 51, 'LOC']]"
Bill hat den Fernseher angemacht.,"[[0, 4, 'PER']]"
Außer Mary kam niemand.,"[[6, 10, 'PER']]"
Außer Mary ist niemand gekommen.,"[[6, 10, 'PER']]"
"Scettino hat 15 Jahre erfolgreich als Kapitän gearbeitet. Kann man ihm vorwerfen, dass er nur ein eitler Blender, nur ein hohler Angeber sei?","[[0, 8, 'PER']]"
"Sie fragte mich, ob ich Toms Adresse kenne.","[[24, 28, 'PER']]"
"Sie hat mich gefragt, ob ich Toms Adresse kenne.","[[29, 33, 'PER']]"
Auf dem Mond gibt es keine Pflanzen.,"[[8, 12, 'LOC']]"
So etwas kann in Japan nicht passieren.,"[[17, 22, 'LOC']]"
Tom steigt gewöhnlich in 5-Sterne-Hotels ab.,"[[0, 3, 'PER']]"
Tom deponierte etwas Geld auf der Bank.,"[[0, 3, 'PER']]"
"Tom wollte Mary nicht sagen, was geschehen war.","[[0, 3, 'PER'], [11, 15, 'PER']]"
"Tom wollte Mary nicht sagen, was geschehen war.","[[0, 3, 'PER'], [11, 15, 'PER']]"
Ich habe mich für einen Spanischkurs an der VHS angemeldet.,"[[44, 47, 'ORG']]"
Das Unwort des Jahres 2011 ist „Döner-Morde“.,"[[32, 43, 'MISC']]"
Der Seefahrer Pedro Álvares Cabral entdeckte Brasilien im Jahre 1500. Er war Portugiese.,"[[14, 34, 'PER'], [45, 54, 'LOC'], [77, 87, 'LOC']]"
Der Seefahrer Pedro Álvares Cabral entdeckte Brasilien im Jahre 1500. Er war Portugiese.,"[[14, 34, 'PER'], [45, 54, 'LOC'], [77, 87, 'LOC']]"
Der Seefahrer Pedro Álvares Cabral entdeckte Brasilien im Jahre 1500. Er war Portugiese.,"[[14, 34, 'PER'], [45, 54, 'LOC'], [77, 87, 'LOC']]"
Er nahm Georg die Zeitung weg.,"[[8, 13, 'PER']]"
"Die klassische Periodisierung der Geschichtswissenschaft in Antike, Mittelalter und Neuzeit basiert auf einem eurozentrischen Weltbild.","[[60, 66, 'MISC'], [68, 79, 'MISC'], [84, 91, 'MISC']]"
"Die klassische Periodisierung der Geschichtswissenschaft in Antike, Mittelalter und Neuzeit basiert auf einem eurozentrischen Weltbild.","[[60, 66, 'MISC'], [68, 79, 'MISC'], [84, 91, 'MISC']]"
"Die klassische Periodisierung der Geschichtswissenschaft in Antike, Mittelalter und Neuzeit basiert auf einem eurozentrischen Weltbild.","[[60, 66, 'MISC'], [68, 79, 'MISC'], [84, 91, 'MISC']]"
Hexenverfolgungen waren weitgehend ein Phänomen der Frühen Neuzeit. Für das Mittelalter sind nur wenige Fälle belegt.,"[[52, 66, 'MISC'], [76, 87, 'MISC']]"
Hexenverfolgungen waren weitgehend ein Phänomen der Frühen Neuzeit. Für das Mittelalter sind nur wenige Fälle belegt.,"[[52, 66, 'MISC'], [76, 87, 'MISC']]"
"Morgen während der Premierenfeier werde ich das blaue Kleid tragen, das ich in Wien gekauft habe, denn Blau passt zu einem solchen Anlass immer.","[[79, 83, 'LOC']]"
Tusnelda war die Frau des Arminius.,"[[0, 8, 'PER'], [26, 34, 'PER']]"
Tusnelda war die Frau des Arminius.,"[[0, 8, 'PER'], [26, 34, 'PER']]"
"Wenn ein Mensch zu anderen Himmelskörpern fliegt und dort feststellt, wie schön es doch auf unserer Erde ist, hat die Weltraumfahrt einen ihrer wichtigsten Zwecke erfüllt.","[[100, 104, 'LOC']]"
Zufällig traf ich meinen alten Freund in Tokyo.,"[[41, 46, 'LOC']]"
Tom wurde in Boston geboren.,"[[0, 3, 'PER'], [13, 19, 'LOC']]"
Tom wurde in Boston geboren.,"[[0, 3, 'PER'], [13, 19, 'LOC']]"
Ich verließ Afrika für immer.,"[[12, 18, 'LOC']]"
"Miss drei Mal aus, aber schneide nur ein Mal.","[[0, 4, 'PER']]"
"In der letzten Zeit haben Israel und der Iran nur wenige Gemeinsamkeiten, aber Esperanto ist ein Teil von ihnen.","[[26, 32, 'LOC'], [41, 45, 'LOC'], [79, 88, 'ORG']]"
"In der letzten Zeit haben Israel und der Iran nur wenige Gemeinsamkeiten, aber Esperanto ist ein Teil von ihnen.","[[26, 32, 'LOC'], [41, 45, 'LOC'], [79, 88, 'ORG']]"
"In der letzten Zeit haben Israel und der Iran nur wenige Gemeinsamkeiten, aber Esperanto ist ein Teil von ihnen.","[[26, 32, 'LOC'], [41, 45, 'LOC'], [79, 88, 'ORG']]"
Tom hat einen Privatjet.,"[[0, 3, 'PER']]"
Sie muss einen Angleichungskurs in Englisch belegen.,"[[35, 43, 'MISC']]"
Wissen Sie wie spät es jetzt in Hongkong ist?,"[[32, 40, 'LOC']]"
"Tom war traurig, weil er der Einzige war, der nicht zum Fest eingeladen wurde.","[[0, 3, 'PER']]"
Ich war an einem französischen FKK-Strand.,"[[17, 30, 'LOC']]"
Zagreb ist die Hauptstadt der Kroatischen Republik.,"[[0, 6, 'LOC'], [30, 50, 'LOC']]"
Zagreb ist die Hauptstadt der Kroatischen Republik.,"[[0, 6, 'LOC'], [30, 50, 'LOC']]"
"Tom gefällt es nicht, wenn man ihm sagt, was er tun soll.","[[0, 3, 'PER']]"
"Maria mag es nicht, wenn die Eltern darauf bestehen, dass sie vor Mitternacht zurückkommt.","[[0, 5, 'PER']]"
"Tom wird wütend, wenn die Eltern ihm sagen, wann er zu Bett gehen soll.","[[0, 3, 'PER']]"
Tom wurde reingelegt.,"[[0, 3, 'PER']]"
Tom lud Mary zum Abendessen ein.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Tom lud Mary zum Abendessen ein.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Tom hat Mary zum Abendessen eingeladen.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Tom hat Mary zum Abendessen eingeladen.,"[[0, 3, 'PER'], [8, 12, 'PER']]"
Die Golden-Gate-Brücke ist nicht aus Gold.,"[[4, 15, 'LOC']]"
Außer Peter war keiner dort.,"[[6, 11, 'PER']]"
Mein Onkel studiert Englisch an der Uni.,"[[20, 28, 'MISC'], [36, 40, 'ORG']]"
Mein Onkel studiert Englisch an der Uni.,"[[20, 28, 'MISC'], [36, 40, 'ORG']]"
Ich kann Englisch nicht so gut wie er.,"[[9, 17, 'MISC']]"
Mary beleidigte den Kellner.,"[[0, 4, 'PER']]"
"Tom wünschte, dass er mehr als eine Sprache könnte.","[[0, 3, 'PER']]"
Tom ist allergisch gegen Erdnüsse.,"[[0, 3, 'PER']]"
"Der Weise weiß wohl, dass er nichts weiß; der Narr meint, er wisse alles.","[[46, 50, 'PER']]"
"Die Personen, die gestern fortgingen, sind Schotten.","[[43, 51, 'LOC']]"
Er gehört zu den britischen Hoffnungsträgern für die Olympischen Spiele in London.,"[[17, 27, 'LOC'], [53, 71, 'ORG'], [75, 81, 'LOC']]"
Er gehört zu den britischen Hoffnungsträgern für die Olympischen Spiele in London.,"[[17, 27, 'LOC'], [53, 71, 'ORG'], [75, 81, 'LOC']]"
Er gehört zu den britischen Hoffnungsträgern für die Olympischen Spiele in London.,"[[17, 27, 'LOC'], [53, 71, 'ORG'], [75, 81, 'LOC']]"
Berlin liegt an der Spree.,"[[0, 6, 'LOC'], [20, 25, 'LOC']]"
Berlin liegt an der Spree.,"[[0, 6, 'LOC'], [20, 25, 'LOC']]"
Aus der Vogelperspektive sieht Los Angeles wie ein karierter Teppich aus.,"[[31, 42, 'LOC']]"
"Je mehr sich die chinesische Sprache verbreiten wird, desto mehr Menschen werden im Westen zu verstehen beginnen, was es bedeutet eine fremde Sprache zu lernen.","[[17, 28, 'LOC']]"
Mein chinesischer Kollege ist ein aufrichtiger Mensch.,"[[5, 17, 'LOC']]"
"Mutig voran, Kampfgenossen; unsere Bastion ist die Wissenschaft und unser Ziel der Nobelpreis.","[[83, 93, 'MISC']]"
"Lenin forderte sie auf, zu rebellieren.","[[0, 5, 'PER']]"
"Tom hilft Maria, weil er will, nicht weil er muss.","[[0, 3, 'PER'], [10, 15, 'PER']]"
"Tom hilft Maria, weil er will, nicht weil er muss.","[[0, 3, 'PER'], [10, 15, 'PER']]"
Tom hat eine Privatyacht.,"[[0, 3, 'PER']]"
China verfolgt die Konsequenzen der strategischen Neuaufstellung der USA sehr sorgsam.,"[[0, 5, 'LOC'], [69, 72, 'LOC']]"
China verfolgt die Konsequenzen der strategischen Neuaufstellung der USA sehr sorgsam.,"[[0, 5, 'LOC'], [69, 72, 'LOC']]"
Der britische Premier hat das Festhalten am Euro kritisiert.,"[[4, 13, 'LOC'], [44, 48, 'MISC']]"
Der britische Premier hat das Festhalten am Euro kritisiert.,"[[4, 13, 'LOC'], [44, 48, 'MISC']]"
"Der britische Premierminister sagte, dass gegenwärtig die Beziehungen zwischen Großbritannien und China tiefgehender und umfangreicher seien als in jedem anderen Abschnitt der Geschichte.","[[4, 13, 'LOC'], [79, 93, 'LOC'], [98, 103, 'LOC']]"
"Der britische Premierminister sagte, dass gegenwärtig die Beziehungen zwischen Großbritannien und China tiefgehender und umfangreicher seien als in jedem anderen Abschnitt der Geschichte.","[[4, 13, 'LOC'], [79, 93, 'LOC'], [98, 103, 'LOC']]"
"Der britische Premierminister sagte, dass gegenwärtig die Beziehungen zwischen Großbritannien und China tiefgehender und umfangreicher seien als in jedem anderen Abschnitt der Geschichte.","[[4, 13, 'LOC'], [79, 93, 'LOC'], [98, 103, 'LOC']]"
Ich werde morgen Abend um 7 am Haneda Airport ankommen.,"[[31, 45, 'LOC']]"
"Xiaowang, wann bist du geboren?","[[0, 8, 'PER']]"
"In seiner an das Weltwirtschaftsforum gerichteten Rede erklärte der britische Premierminister, eine erfolgreiche Währung brauche die Unterstützung eines vollständig entwickelten Finanzmechanismus. In diesen Mechanismus müssten alle Zentralbanken und ein vollständiges Finanzsystem aufgenommen werden.","[[68, 77, 'LOC']]"
Ms. Yamamoto bringt uns Englisch bei.,"[[4, 12, 'PER'], [24, 32, 'MISC']]"
Ms. Yamamoto bringt uns Englisch bei.,"[[4, 12, 'PER'], [24, 32, 'MISC']]"
"Hochrangige Beamte Chinas und der USA trafen sich zum wiederholten Mal, um über die Entwicklung der Beziehungen zwischen den beiden Ländern zu diskutieren.","[[19, 25, 'LOC'], [34, 37, 'LOC']]"
"Hochrangige Beamte Chinas und der USA trafen sich zum wiederholten Mal, um über die Entwicklung der Beziehungen zwischen den beiden Ländern zu diskutieren.","[[19, 25, 'LOC'], [34, 37, 'LOC']]"
Er verbrachte drei Wochen in New York.,"[[29, 37, 'LOC']]"
Er hat drei Wochen in New York verbracht.,"[[22, 30, 'LOC']]"
