sentence, entity type + position
Hebben Tom en Maria gezegd hoe ze dat deden?,"[[7, 10, 'PER'], [14, 19, 'PER']]"
Tom en Mary staren naar John.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 28, 'PER']]"
Tom en Mary staren naar John.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 28, 'PER']]"
Tom en Mary staren naar John.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 28, 'PER']]"
Het lijkt erop dat Tom geïnteresseerd is.,"[[19, 22, 'PER']]"
Waarom is Tom gemeen tegen Mary?,"[[10, 13, 'PER'], [27, 31, 'PER']]"
Waarom is Tom gemeen tegen Mary?,"[[10, 13, 'PER'], [27, 31, 'PER']]"
Ik moet Tom in het winkelcentrum ontmoeten.,"[[8, 11, 'PER']]"
Ik wist niet dat je van plan was dat te doen terwijl je in Boston was.,"[[59, 65, 'LOC']]"
Layla is anders.,"[[0, 5, 'PER']]"
Noch Tom noch Mary heeft besloten naar Boston te verhuizen.,"[[5, 8, 'PER'], [14, 18, 'PER'], [39, 45, 'LOC']]"
Noch Tom noch Mary heeft besloten naar Boston te verhuizen.,"[[5, 8, 'PER'], [14, 18, 'PER'], [39, 45, 'LOC']]"
Noch Tom noch Mary heeft besloten naar Boston te verhuizen.,"[[5, 8, 'PER'], [14, 18, 'PER'], [39, 45, 'LOC']]"
Noch Tom noch Mary is uit de gevangenis ontslagen.,"[[5, 8, 'PER'], [14, 18, 'PER']]"
Noch Tom noch Mary is uit de gevangenis ontslagen.,"[[5, 8, 'PER'], [14, 18, 'PER']]"
Sami werkt in de kliniek.,"[[0, 4, 'PER']]"
"Bevoorrechte mensen zullen altijd hun volledige vernietiging riskeren in plaats van een stoffelijk deel van hun voorrecht af te staan. De intellectuele kortzichtigheid, vaak domheid genoemd, is ongetwijfeld een reden. Maar de bevoorrechten hebben ook het gevoel dat hun voorrechten, hoe schandelijk ze ook mogen lijken voor anderen, een plechtig, fundamenteel, door God gegeven recht zijn. De gevoeligheid van de armen voor onrechtvaardigheid is onbeduidend in vergelijking met die van de rijken.","[[366, 369, 'PER']]"
"De eminente en gezaghebbende posities in het Amerikaans Congres worden toegekend op basis van het aantal dienstjaren, ongeacht de kwaliteit. Oppervlakkige waarnemers hebben de Verenigde Staten lang bekritiseerd voor hun fetisjisme van de jeugd. Dit is oneerlijk. Het is uniek onder de moderne organen van het openbaar en particulier bestuur dat de nationale wetgever seniliteit beloont.","[[45, 63, 'ORG'], [176, 192, 'LOC']]"
"De eminente en gezaghebbende posities in het Amerikaans Congres worden toegekend op basis van het aantal dienstjaren, ongeacht de kwaliteit. Oppervlakkige waarnemers hebben de Verenigde Staten lang bekritiseerd voor hun fetisjisme van de jeugd. Dit is oneerlijk. Het is uniek onder de moderne organen van het openbaar en particulier bestuur dat de nationale wetgever seniliteit beloont.","[[45, 63, 'ORG'], [176, 192, 'LOC']]"
"Omdat we de spelling van leenwoorden niet langer aanpassen aan de typische Engelse spellingconventies, leidt dit tot veel woorden met ongebruikelijke spellingen, zoals ""guanxi"", ""qarin"", ""kawaii"" en ""burqa"".","[[75, 82, 'MISC']]"
In Algerije dragen zeer weinig vrouwen boerka's of nikabs.,"[[3, 11, 'LOC']]"
Mag men een boerka dragen in Nederland?,"[[29, 38, 'LOC']]"
Ik dacht dat je zei dat je Tom leuk vond.,"[[27, 30, 'PER']]"
Tom was niet gezond.,"[[0, 3, 'PER']]"
Het is winter in Australië.,"[[17, 26, 'LOC']]"
Tom moet een goede advocaat vinden.,"[[0, 3, 'PER']]"
Tom leek erg kalm.,"[[0, 3, 'PER']]"
Ik weet zeker dat Tom niet zo dom zou zijn om dat te doen.,"[[18, 21, 'PER']]"
Ik denk niet dat Tom langzaam is.,"[[17, 20, 'PER']]"
Tom was patat aan het bakken.,"[[0, 3, 'PER']]"
Maria draagt een boerka.,"[[0, 5, 'PER']]"
"Een zakenman die Business Week leest, is verloren voor roem. Iemand die Proust leest, is voorbestemd voor iets iets groots.","[[17, 25, 'MISC'], [72, 78, 'PER']]"
"Een zakenman die Business Week leest, is verloren voor roem. Iemand die Proust leest, is voorbestemd voor iets iets groots.","[[17, 25, 'MISC'], [72, 78, 'PER']]"
Tom en Mary zouden naar Boston zijn gegaan als ze hadden gekund.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 30, 'LOC']]"
Tom en Mary zouden naar Boston zijn gegaan als ze hadden gekund.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 30, 'LOC']]"
Tom en Mary zouden naar Boston zijn gegaan als ze hadden gekund.,"[[0, 3, 'PER'], [7, 11, 'PER'], [24, 30, 'LOC']]"
Wist jij dat Tom en Mary een strafblad hebben?,"[[13, 16, 'PER'], [20, 24, 'PER']]"
Wist jij dat Tom en Mary een strafblad hebben?,"[[13, 16, 'PER'], [20, 24, 'PER']]"
Tom en Mary zouden nooit proberen om dat zelf te doen.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Tom en Mary zouden nooit proberen om dat zelf te doen.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Wist jij dat Tom en Mary nog Frans aan het studeren waren?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
Wist jij dat Tom en Mary nog Frans aan het studeren waren?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
Wist jij dat Tom en Mary nog Frans aan het studeren waren?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
Wist jij dat Tom en Mary nog Frans studeerden?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
Wist jij dat Tom en Mary nog Frans studeerden?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
Wist jij dat Tom en Mary nog Frans studeerden?,"[[13, 16, 'PER'], [20, 24, 'PER'], [29, 34, 'MISC']]"
De politie doorzocht de stad op zoek naar Layla.,"[[42, 47, 'MISC']]"
Niemand weet precies waar Layla is.,"[[26, 31, 'PER']]"
Sami was op zoek naar wraak.,"[[0, 4, 'PER']]"
Tom voederde de schapen.,"[[0, 3, 'PER']]"
Dat is Toms mes.,"[[7, 11, 'PER']]"
Tom wou dat hij genoeg geld had om met pensioen te gaan.,"[[0, 3, 'PER']]"
In het christendom wordt God afgebeeld als een man.,"[[25, 28, 'PER']]"
De universiteit van Bergen in België heeft in oktober drie eredoctoraten uitgereikt aan personen die rond een duurzame gemeenschap werken.,"[[20, 26, 'LOC'], [30, 36, 'LOC']]"
De universiteit van Bergen in België heeft in oktober drie eredoctoraten uitgereikt aan personen die rond een duurzame gemeenschap werken.,"[[20, 26, 'LOC'], [30, 36, 'LOC']]"
Tom heeft een vriendin in Boston.,"[[0, 3, 'PER'], [26, 32, 'LOC']]"
Tom heeft een vriendin in Boston.,"[[0, 3, 'PER'], [26, 32, 'LOC']]"
Tom heeft een dertienjarige dochter.,"[[0, 3, 'PER']]"
Zelfs Tom had plezier vandaag.,"[[6, 9, 'PER']]"
Sami nam een vriendinnetje mee.,"[[0, 4, 'PER']]"
Sami gaf daar niet om.,"[[0, 4, 'PER']]"
Tom hoorde het geluid.,"[[0, 3, 'PER']]"
Het lijkt of Tom was doodgeschoten.,"[[13, 16, 'PER']]"
Ik neem aan dat je over Toms dood hebt gehoord.,"[[24, 28, 'PER']]"
Tom haalde diep adem.,"[[0, 3, 'PER']]"
Tom vertelde een paar grappen om het publiek op te warmen.,"[[0, 3, 'PER']]"
Tom sloeg zijn arm om me heen.,"[[0, 3, 'PER']]"
Jane is met iemand aan het praten.,"[[0, 4, 'PER']]"
Jane zit ernstig in de problemen.,"[[0, 4, 'PER']]"
Jane is dik en onbeschoft en rookt te veel. Maar Ken vindt haar schattig en charmant. Daarom wordt er gezegd dat liefde blind is.,"[[0, 4, 'PER'], [49, 52, 'PER']]"
Jane is dik en onbeschoft en rookt te veel. Maar Ken vindt haar schattig en charmant. Daarom wordt er gezegd dat liefde blind is.,"[[0, 4, 'PER'], [49, 52, 'PER']]"
Jane is een vroege vogel.,"[[0, 4, 'PER']]"
Jane is matineus.,"[[0, 4, 'PER']]"
"Hoewel Jane geen goede hardloopster is, kan ze heel snel zwemmen.","[[7, 11, 'PER']]"
Jane heeft me dit boek van haar vorige week geleend.,"[[0, 4, 'PER']]"
Jane is geïnteresseerd in bloemschikken.,"[[0, 4, 'PER']]"
Jane vulde een aanvraagformulier in.,"[[0, 4, 'PER']]"
Jane deed haar uiterste best om aardig tegen het nieuwe meisje te zijn.,"[[0, 4, 'PER']]"
Jane deed haar uiterste best om te winnen.,"[[0, 4, 'PER']]"
Jane heeft haar opdracht gemaakt.,"[[0, 4, 'PER']]"
Geloof je dat Tom iets heeft gezien?,"[[14, 17, 'PER']]"
Joan loopt hard in de stad.,"[[0, 4, 'PER']]"
Tom trok zijn T-shirt over zijn hoofd.,"[[0, 3, 'PER'], [14, 21, 'MISC']]"
Tom trok zijn T-shirt over zijn hoofd.,"[[0, 3, 'PER'], [14, 21, 'MISC']]"
Tom had veel hulp.,"[[0, 3, 'PER']]"
Tom moet geholpen worden.,"[[0, 3, 'PER']]"
Tom moet hulp zoeken.,"[[0, 3, 'PER']]"
Tom zegt dat hij hulp nodig heeft.,"[[0, 3, 'PER']]"
Mennad rende de trap op.,"[[0, 6, 'PER']]"
Mennad moet zo snel mogelijk zijn medicatie innemen.,"[[0, 6, 'PER']]"
Tom is ergens in Boston met Mary.,"[[0, 3, 'PER'], [17, 23, 'LOC'], [28, 32, 'LOC']]"
Tom is ergens in Boston met Mary.,"[[0, 3, 'PER'], [17, 23, 'LOC'], [28, 32, 'LOC']]"
Tom is ergens in Boston met Mary.,"[[0, 3, 'PER'], [17, 23, 'LOC'], [28, 32, 'LOC']]"
Tom heeft me niet verteld dat hij is gescheiden.,"[[0, 3, 'PER']]"
Ik vind dat Tom er niet zo knap uitziet als John.,"[[12, 15, 'PER'], [44, 48, 'PER']]"
Ik vind dat Tom er niet zo knap uitziet als John.,"[[12, 15, 'PER'], [44, 48, 'PER']]"
Tom speelt niet langer honkbal.,"[[0, 3, 'PER']]"
Tom speelt niet langer handbal.,"[[0, 3, 'PER']]"
Tom speelt niet langer hockey.,"[[0, 3, 'PER']]"
Tom vindt het onaangenaam om over zijn gevoelens te praten.,"[[0, 3, 'PER']]"
Ik denk dat Tom drie opties heeft.,"[[12, 15, 'PER']]"
Zeg tegen Tom dat ik zijn hulp niet nodig zal hebben.,"[[10, 13, 'PER']]"
John is ouder dan Robert.,"[[0, 4, 'PER'], [18, 24, 'PER']]"
John is ouder dan Robert.,"[[0, 4, 'PER'], [18, 24, 'PER']]"
Tom zei dat hij niemand in het park had gezien.,"[[0, 3, 'PER']]"
Tom zei dat ik Mary niet zou moeten vertellen wat er was gebeurd.,"[[0, 3, 'PER'], [15, 19, 'PER']]"
Tom zei dat ik Mary niet zou moeten vertellen wat er was gebeurd.,"[[0, 3, 'PER'], [15, 19, 'PER']]"
Tom Jackson wilde burgemeester van Boston worden.,"[[0, 11, 'PER'], [35, 41, 'LOC']]"
Tom Jackson wilde burgemeester van Boston worden.,"[[0, 11, 'PER'], [35, 41, 'LOC']]"
Tom maakt met iemand ruzie.,"[[0, 3, 'PER']]"
Sami studeerde af in rechten.,"[[0, 4, 'PER']]"
"Tom is altijd vriendelijk, nietwaar?","[[0, 3, 'PER']]"
Tom oefent iedere dag op de viool.,"[[0, 3, 'PER']]"
We willen in Boston een huis kopen.,"[[13, 19, 'LOC']]"
Zijn vrouw is Francaise,"[[14, 23, 'MISC']]"
Sami weigerde naar school te gaan.,"[[0, 4, 'PER']]"
Tom kon de zware deuren niet open krijgen.,"[[0, 3, 'PER']]"
Tom kreeg best wel veel positieve reacties.,"[[0, 3, 'PER']]"
Denk je dat er een kans is dat Tom dat zal doen?,"[[31, 34, 'PER']]"
Tom is niet sympathiek maar Mary wel.,"[[0, 3, 'PER'], [28, 32, 'PER']]"
Tom is niet sympathiek maar Mary wel.,"[[0, 3, 'PER'], [28, 32, 'PER']]"
Tom gaf wat geld aan Mary om boodschappen te doen.,"[[0, 3, 'PER'], [21, 25, 'PER']]"
Tom gaf wat geld aan Mary om boodschappen te doen.,"[[0, 3, 'PER'], [21, 25, 'PER']]"
Tom werd op school gepest omdat hij een langzame leerling was.,"[[0, 3, 'PER']]"
Dat is het jasje dat ik Tom zag dragen.,"[[24, 27, 'PER']]"
Tom leert zijn vrienden eenmaal per week Frans.,"[[0, 3, 'PER'], [41, 46, 'MISC']]"
Tom leert zijn vrienden eenmaal per week Frans.,"[[0, 3, 'PER'], [41, 46, 'MISC']]"
Layla was erg gek op jongens.,"[[0, 5, 'PER']]"
Layla was stapel op jongens.,"[[0, 5, 'PER']]"
"Als Mary dat echt had willen doen, zou ze het hebben gedaan.","[[4, 8, 'PER']]"
Kennelijk is Tom erg intelligent.,"[[13, 16, 'PER']]"
Sami en Layla waren allebei in pyjama.,"[[0, 4, 'PER'], [8, 13, 'PER']]"
Sami en Layla waren allebei in pyjama.,"[[0, 4, 'PER'], [8, 13, 'PER']]"
Wat zijn de kansen dat Tom dat zou willen doen?,"[[23, 26, 'PER']]"
Ik wil in Boston studeren.,"[[10, 16, 'LOC']]"
Tom zei dat hij het op prijs zou stellen als je dat niet meer zou doen.,"[[0, 3, 'PER']]"
Dit is mijn tienduizendste zin in het Esperanto.,"[[38, 47, 'MISC']]"
"Van alle rassen in de wereld, met uitzondering van sommige obscure bedoeïenenstammen, zijn de Amerikanen het meest vatbaar voor desinformatie.","[[94, 104, 'MISC']]"
Voor een moeiteloos rendement is geen enkele toekenning van feodale privileges ooit geëvenaard aan die van de grootouder die een duizendtal aandelen van General Motors of General Electric verwierf en ze aan zijn nazaten schonk.,"[[153, 167, 'ORG'], [171, 187, 'ORG']]"
Voor een moeiteloos rendement is geen enkele toekenning van feodale privileges ooit geëvenaard aan die van de grootouder die een duizendtal aandelen van General Motors of General Electric verwierf en ze aan zijn nazaten schonk.,"[[153, 167, 'ORG'], [171, 187, 'ORG']]"
"Niettegenstaande een vleiende veronderstelling van het tegendeel, gaat men gemakkelijk om met de macht. Er is weinig reden om te denken dat de macht van de grote bankiers, die ze verondersteld werden te hebben, erg verafschuwd was. Maar zoals de geesten van vele tirannen zullen getuigen, van Julius Caesar tot Benito Mussolini, zijn de mensen erg hard tegen de machthebbers die de macht hebben verloren of ten onder zijn gegaan. Dan wordt woede over voorbije arrogantie vergezeld van minachting voor de bestaande zwakte. Het slachtoffer of zijn lijk wordt onderworpen aan alle vormen van vernedering.","[[293, 306, 'PER'], [311, 327, 'PER']]"
"Niettegenstaande een vleiende veronderstelling van het tegendeel, gaat men gemakkelijk om met de macht. Er is weinig reden om te denken dat de macht van de grote bankiers, die ze verondersteld werden te hebben, erg verafschuwd was. Maar zoals de geesten van vele tirannen zullen getuigen, van Julius Caesar tot Benito Mussolini, zijn de mensen erg hard tegen de machthebbers die de macht hebben verloren of ten onder zijn gegaan. Dan wordt woede over voorbije arrogantie vergezeld van minachting voor de bestaande zwakte. Het slachtoffer of zijn lijk wordt onderworpen aan alle vormen van vernedering.","[[293, 306, 'PER'], [311, 327, 'PER']]"
"Hij heet Tom, niet John.","[[9, 12, 'PER'], [19, 23, 'PER']]"
"Hij heet Tom, niet John.","[[9, 12, 'PER'], [19, 23, 'PER']]"
Is dat Toms auto die voor geparkeerd staat?,"[[7, 11, 'MISC']]"
Tom en Mary moeten vroeg op morgenochtend.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Tom en Mary moeten vroeg op morgenochtend.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Wij leerden dat Engels een internationale taal is.,"[[16, 22, 'MISC']]"
Tom en Mary leken niet te begrijpen wat John hen wilde laten doen.,"[[0, 3, 'PER'], [7, 11, 'PER'], [40, 44, 'PER']]"
Tom en Mary leken niet te begrijpen wat John hen wilde laten doen.,"[[0, 3, 'PER'], [7, 11, 'PER'], [40, 44, 'PER']]"
Tom en Mary leken niet te begrijpen wat John hen wilde laten doen.,"[[0, 3, 'PER'], [7, 11, 'PER'], [40, 44, 'PER']]"
Hij wil naar Afrika gaan.,"[[13, 19, 'LOC']]"
Ik wist dat Tom dat vorige week in Boston zou gaan doen.,"[[12, 15, 'PER'], [35, 41, 'LOC']]"
Ik wist dat Tom dat vorige week in Boston zou gaan doen.,"[[12, 15, 'PER'], [35, 41, 'LOC']]"
Sami is in zijn nieuwe appartement.,"[[0, 4, 'PER']]"
Waarom zijn Tom en Mary niet in Australië getrouwd?,"[[12, 15, 'PER'], [19, 23, 'PER'], [32, 41, 'LOC']]"
Waarom zijn Tom en Mary niet in Australië getrouwd?,"[[12, 15, 'PER'], [19, 23, 'PER'], [32, 41, 'LOC']]"
Waarom zijn Tom en Mary niet in Australië getrouwd?,"[[12, 15, 'PER'], [19, 23, 'PER'], [32, 41, 'LOC']]"
Mary kan dat niet zelf hebben geschreven.,"[[0, 4, 'PER']]"
Tom is nu buiten aan het huilen.,"[[0, 3, 'PER']]"
Ik heb Tom beloofd dat ik dat zal doen.,"[[7, 10, 'PER']]"
Herken je dit T-shirt weer?,"[[14, 21, 'MISC']]"
Tom was van plan om alles te proberen.,"[[0, 3, 'PER']]"
Tom leek zich voor niets anders te interesseren.,"[[0, 3, 'PER']]"
Tom kwam door het raam naar binnen.,"[[0, 3, 'PER']]"
"Een troepje kinderen, van die kleine wilden op blote voeten die te allen tijde de straten van Parijs onder de eeuwige naam gamins onveilig hebben gemaakt en die ons allen, toen wij nog kinderen waren, 's avonds bij het uitgaan van de school met stenen hebben gegooid omdat onze broeken niet kapot waren, een zwerm van zulke deugnieten kwam op de kruising waar Gringoire lag af, met een gejoel en geschreeuw dat bitter weinig bekommerd leek om de slaap van de bewoners.","[[94, 100, 'LOC'], [360, 369, 'PER']]"
"Een troepje kinderen, van die kleine wilden op blote voeten die te allen tijde de straten van Parijs onder de eeuwige naam gamins onveilig hebben gemaakt en die ons allen, toen wij nog kinderen waren, 's avonds bij het uitgaan van de school met stenen hebben gegooid omdat onze broeken niet kapot waren, een zwerm van zulke deugnieten kwam op de kruising waar Gringoire lag af, met een gejoel en geschreeuw dat bitter weinig bekommerd leek om de slaap van de bewoners.","[[94, 100, 'LOC'], [360, 369, 'PER']]"
Tom was degene die me gitaar leerde spelen.,"[[0, 3, 'PER']]"
"Tom drong bij Mary aan om de baan, die haar werd aangeboden, aan te nemen.","[[0, 3, 'PER'], [14, 18, 'PER']]"
"Tom drong bij Mary aan om de baan, die haar werd aangeboden, aan te nemen.","[[0, 3, 'PER'], [14, 18, 'PER']]"
Waarom dacht je dat Tom je zou willen kussen?,"[[20, 23, 'PER']]"
Tom wilde nog drie dagen langer in Boston blijven.,"[[0, 3, 'PER'], [35, 41, 'LOC']]"
Tom wilde nog drie dagen langer in Boston blijven.,"[[0, 3, 'PER'], [35, 41, 'LOC']]"
"Tom probeerde een overhemd aan dat hij leuk vond, maar het was te klein.","[[0, 3, 'PER']]"
Tom zei dat het hem niet zoveel tijd kostte om dat te doen.,"[[0, 3, 'PER']]"
Tom begon zijn auto te wassen.,"[[0, 3, 'PER']]"
Tom ziet er grappig uit met die schoenen.,"[[0, 3, 'PER']]"
Het klimaat in Londen is anders dan dat van Tokyo.,"[[15, 21, 'LOC'], [44, 49, 'LOC']]"
Het klimaat in Londen is anders dan dat van Tokyo.,"[[15, 21, 'LOC'], [44, 49, 'LOC']]"
Tom kan niet zelf zijn veters stikken.,"[[0, 3, 'PER']]"
Tom kan zijn eigen schoenveters niet strikken.,"[[0, 3, 'PER']]"
Tom vertelde me het verhaal.,"[[0, 3, 'PER']]"
Tom was degene die mij het verhaal vertelde.,"[[0, 3, 'PER']]"
We verwachten Tom terug op de twintigste oktober.,"[[14, 17, 'PER']]"
Hoe weet je dat Tom dat niet nog eens gaat doen?,"[[16, 19, 'PER']]"
Tom zei dat hij Mary het boek zou geven zodra hij het had uitgelezen.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Tom zei dat hij Mary het boek zou geven zodra hij het had uitgelezen.,"[[0, 3, 'PER'], [16, 20, 'PER']]"
Layla was bij mij thuis afgelopen zondag.,"[[0, 5, 'PER']]"
Ik ben Tom dertigduizend schuldig.,"[[7, 10, 'PER']]"
Tom begon vorig jaar Frans te leren.,"[[0, 3, 'PER'], [21, 26, 'MISC']]"
Tom begon vorig jaar Frans te leren.,"[[0, 3, 'PER'], [21, 26, 'MISC']]"
Tom en Mary zullen de hele week in Boston zijn.,"[[0, 3, 'PER'], [7, 11, 'PER'], [35, 41, 'LOC']]"
Tom en Mary zullen de hele week in Boston zijn.,"[[0, 3, 'PER'], [7, 11, 'PER'], [35, 41, 'LOC']]"
Tom en Mary zullen de hele week in Boston zijn.,"[[0, 3, 'PER'], [7, 11, 'PER'], [35, 41, 'LOC']]"
Ik ben van plan om tegen Tom te liegen over waar we heen waren.,"[[25, 28, 'PER']]"
Tom ging niet naar Boston.,"[[0, 3, 'PER'], [19, 25, 'LOC']]"
Tom ging niet naar Boston.,"[[0, 3, 'PER'], [19, 25, 'LOC']]"
Ik werk bij McDonald’s.,"[[12, 22, 'ORG']]"
Tom kan niet ziek zijn.,"[[0, 3, 'PER']]"
Tom zei dat Mary nog steeds in Boston woonde.,"[[0, 3, 'PER'], [12, 16, 'PER'], [31, 37, 'LOC']]"
Tom zei dat Mary nog steeds in Boston woonde.,"[[0, 3, 'PER'], [12, 16, 'PER'], [31, 37, 'LOC']]"
Tom zei dat Mary nog steeds in Boston woonde.,"[[0, 3, 'PER'], [12, 16, 'PER'], [31, 37, 'LOC']]"
Tom is niet bang om de waarheid te vertellen.,"[[0, 3, 'PER']]"
Peter en ik gaan vaak naar de bioscoop.,"[[0, 5, 'PER']]"
Mary haastte zich zodat ze niet te laat zou zijn.,"[[0, 4, 'PER']]"
Tom ging niet met de auto naar Boston.,"[[0, 3, 'PER'], [31, 37, 'LOC']]"
Tom ging niet met de auto naar Boston.,"[[0, 3, 'PER'], [31, 37, 'LOC']]"
Tom is het soort man dat je kunt vertrouwen.,"[[0, 3, 'PER']]"
Mary weet niet zeker wat ze zal doen.,"[[0, 4, 'PER']]"
Tom was niet erg overtuigend.,"[[0, 3, 'PER']]"
Tom heeft acne.,"[[0, 3, 'PER']]"
Tom drukte op de knop maar er gebeurde niets.,"[[0, 3, 'PER']]"
Ik veronderstel dat iedereen denkt dat ik verliefd ben op Mary.,"[[58, 62, 'PER']]"
Tom werd heilig verklaard ongeveer vijftig jaar na zijn dood.,"[[0, 3, 'PER']]"
Tom weet dat ik Canadees ben.,"[[0, 3, 'PER'], [16, 24, 'MISC']]"
Tom weet dat ik Canadees ben.,"[[0, 3, 'PER'], [16, 24, 'MISC']]"
Ken je Tom toevallig?,"[[7, 10, 'PER']]"
Heeft Tom je verteld waarom hij het gedaan heeft?,"[[6, 9, 'PER']]"
Ik heb Tom nooit leuk gevonden.,"[[7, 10, 'PER']]"
Tom verontschuldigde zich voor zijn onbeschoftheid.,"[[0, 3, 'PER']]"
Zijn bedrijf in New York was een groot succes.,"[[16, 24, 'LOC']]"
Hoe ver is het van New York naar Londen?,"[[19, 27, 'LOC'], [33, 39, 'LOC']]"
Hoe ver is het van New York naar Londen?,"[[19, 27, 'LOC'], [33, 39, 'LOC']]"
Het schip uit New York arriveert binnenkort.,"[[14, 22, 'LOC']]"
Marie heeft haar make-up bijgewerkt.,"[[0, 5, 'PER']]"
"Mijnheer Tanaka is een dokter, nietwaar?","[[9, 15, 'PER']]"
Mary kan het niet veel schelen of Tom haar leuk vindt of niet.,"[[0, 4, 'PER'], [34, 37, 'PER']]"
Mary kan het niet veel schelen of Tom haar leuk vindt of niet.,"[[0, 4, 'PER'], [34, 37, 'PER']]"
Mary hoeft dit niet te lezen als ze het niet wil.,"[[0, 4, 'PER']]"
"Mary vindt het niet leuk om dat te doen, maar ze doet het toch.","[[0, 4, 'PER']]"
Ik wist dat Tom schuldig was.,"[[12, 15, 'PER']]"
Ik wist dat Tom hier was.,"[[12, 15, 'PER']]"
Ik wist dat Tom loog.,"[[12, 15, 'PER']]"
Ik wist dat Tom getrouwd was.,"[[12, 15, 'PER']]"
Ik wist dat Tom niet deugde.,"[[12, 15, 'PER']]"
Ik wist dat Tom verlegen was.,"[[12, 15, 'PER']]"
Ik wist dat Tom aan het studeren was.,"[[12, 15, 'PER']]"
Meer dan duizend arbeiders kwamen om het leven toen een textielfabriek in Bangladesh instortte.,"[[74, 84, 'LOC']]"
"Taro, het eten is klaar!","[[0, 4, 'PER']]"
Zeg je dat Tom hier niets mee te maken had?,"[[11, 14, 'PER']]"
Tom heeft ons nog niet verteld wat hij wil doen.,"[[0, 3, 'PER']]"
Ik weet dat Tom dat niet gedaan zou hebben.,"[[12, 15, 'PER']]"
Waarover waren jij en Tom aan het lachen?,"[[22, 25, 'PER']]"
Tom zegt dat hij met Mary naar Boston gaat.,"[[0, 3, 'PER'], [21, 25, 'PER'], [31, 37, 'LOC']]"
Tom zegt dat hij met Mary naar Boston gaat.,"[[0, 3, 'PER'], [21, 25, 'PER'], [31, 37, 'LOC']]"
Tom zegt dat hij met Mary naar Boston gaat.,"[[0, 3, 'PER'], [21, 25, 'PER'], [31, 37, 'LOC']]"
Ik denk dat dat pakje voor Tom is.,"[[27, 30, 'PER']]"
Mary heeft een broer in Australië.,"[[0, 4, 'PER'], [24, 33, 'LOC']]"
Mary heeft een broer in Australië.,"[[0, 4, 'PER'], [24, 33, 'LOC']]"
Mary gebruikt haar telefoon nauwelijks.,"[[0, 4, 'PER']]"
Mary houdt bijna nooit haar woord.,"[[0, 4, 'PER']]"
Mary moest ontslag nemen.,"[[0, 4, 'PER']]"
Mary moest toegeven dat ze het verkeerd had.,"[[0, 4, 'PER']]"
Mary moest toegeven dat ze het fout had.,"[[0, 4, 'PER']]"
Mary moest toegeven dat ze ongelijk had.,"[[0, 4, 'PER']]"
Ik wil weten hoeveel tijd Tom en Mary in Boston hebben doorgebracht.,"[[26, 29, 'PER'], [33, 37, 'PER'], [41, 47, 'LOC']]"
Ik wil weten hoeveel tijd Tom en Mary in Boston hebben doorgebracht.,"[[26, 29, 'PER'], [33, 37, 'PER'], [41, 47, 'LOC']]"
Ik wil weten hoeveel tijd Tom en Mary in Boston hebben doorgebracht.,"[[26, 29, 'PER'], [33, 37, 'PER'], [41, 47, 'LOC']]"
Ik heb medelijden met Mary omdat ze dat altijd moet doen.,"[[22, 26, 'PER']]"
Wie weet waarom Tom dat deed?,"[[16, 19, 'PER']]"
Tom raakte afgelopen maandag vermist.,"[[0, 3, 'PER']]"
Wat had Tom nodig?,"[[8, 11, 'PER']]"
