sentence, entity type + position
Tom zegt dat hij Maria in het park heeft gezien.,"[[0, 3, 'PER'], [17, 22, 'PER']]"
Dania was dik en lelijk.,"[[0, 5, 'LOC']]"
Tom is een boek aan het schrijven.,"[[0, 3, 'MISC']]"
Doe wat u wil.,"[[0, 3, 'LOC']]"
Tom moet nerveus zijn.,"[[0, 3, 'PER']]"
Doet Tom dat echt?,"[[0, 8, 'PER']]"
Ik gaf Tom een ​​keuze.,"[[7, 10, 'PER']]"
Tom neemt de leiding!,"[[0, 3, 'PER']]"
Ik vertelde Tom waar Maria was.,"[[12, 15, 'PER'], [21, 26, 'PER']]"
Ik vertelde Tom waar Maria was.,"[[12, 15, 'PER'], [21, 26, 'PER']]"
Tom begrijpt dit niet.,"[[0, 3, 'PER']]"
Tom eet langzaam.,"[[0, 3, 'PER']]"
Ik ben er vrij zeker van dat dit de paraplu van Tom is.,"[[48, 51, 'PER']]"
Hebben Tom en Maria dezelfde mening?,"[[7, 10, 'PER'], [14, 19, 'PER']]"
Hebben Tom en Maria dezelfde mening?,"[[7, 10, 'PER'], [14, 19, 'PER']]"
Tom heeft een heel belangrijke taak.,"[[0, 3, 'PER']]"
Tom heeft een heel belangrijke baan.,"[[0, 3, 'PER']]"
Jij komt uit Zweden.,"[[13, 20, 'LOC']]"
U komt uit Zweden.,"[[11, 18, 'LOC']]"
Jullie komen uit Zweden.,"[[17, 24, 'LOC']]"
Zwitserland is geen Zweden.,"[[0, 11, 'LOC'], [20, 27, 'LOC']]"
Zwitserland is geen Zweden.,"[[0, 11, 'LOC'], [20, 27, 'LOC']]"
De bevolking van Zweden groeit.,"[[17, 23, 'LOC']]"
Ik wil naar Zweden gaan.,"[[12, 18, 'LOC']]"
Deze dingen gebeuren alleen in Zweden.,"[[31, 38, 'LOC']]"
"Zweden wordt uitgesproken als ""sværjə"" in het Zweeds.","[[0, 6, 'LOC'], [46, 53, 'LOC']]"
"Zweden wordt uitgesproken als ""sværjə"" in het Zweeds.","[[0, 6, 'LOC'], [46, 53, 'LOC']]"
Lijfstraffen zijn verboden in Zweden.,"[[30, 37, 'LOC']]"
Zweden heeft een eigen taal.,"[[0, 6, 'LOC']]"
Ik ben net terug uit Zweden.,"[[21, 28, 'LOC']]"
We hebben een heerlijke vakantie gehad in Zweden.,"[[42, 49, 'LOC']]"
Zweden is het grootste land in Scandinavië.,"[[0, 6, 'LOC'], [31, 43, 'LOC']]"
Zweden is het grootste land in Scandinavië.,"[[0, 6, 'LOC'], [31, 43, 'LOC']]"
Hoeveel paarden zijn er in Zweden?,"[[27, 34, 'LOC']]"
Ik ben een uitwisselingsstudent uit Zweden.,"[[36, 43, 'LOC']]"
Er zijn twee grote meren in Zweden.,"[[28, 35, 'LOC']]"
Ik hoop rendieren te zien tijdens mijn reis naar Zweden.,"[[49, 56, 'LOC']]"
Heeft iedereen in Zweden blond haar en blauwe ogen?,"[[18, 24, 'LOC']]"
Maria speelt piano.,"[[0, 5, 'PER']]"
Tom heeft een piano.,"[[0, 3, 'PER']]"
Tom neemt pianolessen.,"[[0, 3, 'PER']]"
Wauw! Piano's zijn duur.,"[[0, 5, 'MISC']]"
Tom nam pianolessen.,"[[0, 3, 'PER']]"
Tom vindt wiskunde leuk.,"[[0, 3, 'PER']]"
Tom houdt van wiskunde.,"[[0, 3, 'PER']]"
Sami hield van wiskunde.,"[[0, 4, 'PER']]"
Tom is een wiskunde-nerd.,"[[0, 3, 'LOC']]"
Tom vindt wiskunde niet leuk.,"[[0, 3, 'PER']]"
Bent u goed in wiskunde?,"[[0, 4, 'PER']]"
Tom is goed in wiskunde.,"[[0, 3, 'PER']]"
Tom is vreselijk in wiskunde.,"[[0, 3, 'PER']]"
Mijn favoriete vak is wiskunde.,"[[0, 4, 'PER']]"
Tom ging naar wiskundekamp.,"[[0, 3, 'PER']]"
Maria is een wiskunde-nerd.,"[[0, 5, 'PER']]"
Tom is geïnteresseerd in wiskunde.,"[[0, 3, 'MISC']]"
Tom is niet goed in wiskunde.,"[[0, 3, 'PER']]"
Tom is heel goed in wiskunde.,"[[0, 3, 'PER']]"
Hij studeerde Engels en daarna wiskunde.,"[[14, 20, 'MISC']]"
Mevr. Paule is mijn wiskundeprofessor.,"[[0, 11, 'ORG']]"
Tom is erg goed in wiskunde.,"[[0, 3, 'MISC']]"
Tom was niet goed in wiskunde.,"[[0, 3, 'PER']]"
Wiskunde en Engels waren mijn favoriete vakken.,"[[12, 18, 'MISC']]"
Sami was een wiskundeleraar in Egypte.,"[[0, 4, 'PER'], [31, 38, 'LOC']]"
Sami was een wiskundeleraar in Egypte.,"[[0, 4, 'PER'], [31, 38, 'LOC']]"
Sami gaf de wiskundeleraar een bijnaam.,"[[0, 4, 'PER']]"
Tom is niet zo goed in wiskunde.,"[[0, 3, 'MISC']]"
Opschieten.,"[[0, 11, 'LOC']]"
Jullie hebben drie woordenboeken.,"[[0, 6, 'PER']]"
Tom gebruikte het woordenboek.,"[[0, 3, 'PER']]"
Sami had een woordenboek nodig.,"[[0, 4, 'PER']]"
Dit is Laurie haar woordenboek.,"[[7, 13, 'PER']]"
Heeft Tom een woordenboek?,"[[6, 9, 'PER']]"
Dit is Toms woordenboek.,"[[7, 11, 'LOC']]"
Dit is Tom zijn woordenboek.,"[[7, 10, 'PER']]"
Dat is Tom zijn woordenboek.,"[[7, 10, 'PER']]"
Dat is Toms woordenboek.,"[[7, 11, 'LOC']]"
Tom kocht ook een woordenboek.,"[[0, 3, 'PER']]"
Sami gaf Layla zijn woordenboek.,"[[0, 4, 'PER'], [9, 14, 'PER']]"
Sami gaf Layla zijn woordenboek.,"[[0, 4, 'PER'], [9, 14, 'PER']]"
Tom kocht Maria een woordenboek.,"[[0, 3, 'PER'], [10, 15, 'PER']]"
Tom kocht Maria een woordenboek.,"[[0, 3, 'PER'], [10, 15, 'PER']]"
We lenen Duits woordenboeken van Pfirsichbaeumchen.,"[[9, 14, 'MISC'], [33, 51, 'LOC']]"
We lenen Duits woordenboeken van Pfirsichbaeumchen.,"[[9, 14, 'MISC'], [33, 51, 'LOC']]"
Tom gaf Maria een Frans woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 23, 'MISC']]"
Tom gaf Maria een Frans woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 23, 'MISC']]"
Tom gaf Maria een Frans woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 23, 'MISC']]"
Tom kocht een Japans-Chinees woordenboek.,"[[0, 3, 'PER'], [14, 28, 'MISC']]"
Tom kocht een Japans-Chinees woordenboek.,"[[0, 3, 'PER'], [14, 28, 'MISC']]"
Tom kocht een Chinees-Japans woordenboek.,"[[0, 3, 'PER'], [14, 28, 'LOC']]"
Tom kocht een Chinees-Japans woordenboek.,"[[0, 3, 'PER'], [14, 28, 'LOC']]"
Tom gaf me een Frans woordenboek.,"[[0, 3, 'PER'], [15, 20, 'MISC']]"
Tom gaf me een Frans woordenboek.,"[[0, 3, 'PER'], [15, 20, 'MISC']]"
Ik heb drie Frans-Engels woordenboeken.,"[[12, 24, 'MISC']]"
Hebben Tom en Maria woordenboeken?,"[[7, 10, 'PER'], [14, 34, 'PER']]"
Hebben Tom en Maria woordenboeken?,"[[7, 10, 'PER'], [14, 34, 'PER']]"
Heb je een Esperanto woordenboek?,"[[11, 20, 'MISC']]"
Heeft u een Esperanto woordenboek?,"[[12, 21, 'MISC']]"
Hebben jullie een Esperanto woordenboek?,"[[18, 27, 'MISC']]"
Sami kocht een Engels-Arabisch woordenboek.,"[[15, 30, 'MISC']]"
Tom kocht een woordenboek voor Maria.,"[[0, 3, 'PER'], [31, 37, 'PER']]"
Tom kocht een woordenboek voor Maria.,"[[0, 3, 'PER'], [31, 37, 'PER']]"
Heb je een Engels-Vietnamees woordenboek.,"[[11, 28, 'MISC']]"
Heb je een Duits-Russisch woordenboek?,"[[11, 25, 'MISC']]"
Heeft u een Duits-Russisch woordenboek?,"[[12, 26, 'MISC']]"
Tom gaf Maria een Frans-Engels woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 30, 'MISC']]"
Tom gaf Maria een Frans-Engels woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 30, 'MISC']]"
Tom gaf Maria een Frans-Engels woordenboek.,"[[0, 3, 'PER'], [8, 13, 'PER'], [18, 30, 'MISC']]"
Tom haat spinnen.,"[[0, 3, 'PER']]"
Maria haat spinnen.,"[[0, 5, 'PER']]"
Sami ving een spin.,"[[0, 4, 'PER']]"
Bent u bang voor spinnen?,"[[0, 4, 'PER']]"
Tom is niet bang voor spinnen.,"[[0, 3, 'LOC']]"
Arachnofobie is de angst voor spinnen.,"[[0, 12, 'PER']]"
Bent u een man of een spin?,"[[0, 4, 'PER']]"
Ik denk dat Tom bang is voor spinnen.,"[[12, 15, 'PER']]"
Ik weet dat Tom bang is voor spinnen.,"[[12, 15, 'PER']]"
Gefrituurde spinnen zijn een regionale delicatesse in Cambodja.,"[[54, 62, 'LOC']]"
Tom zei dat Maria bang was voor spinnen.,"[[0, 3, 'PER'], [12, 17, 'PER']]"
Tom zei dat Maria bang was voor spinnen.,"[[0, 3, 'PER'], [12, 17, 'PER']]"
"Tom is doodsbang voor spinnen, nietwaar?","[[0, 3, 'PER']]"
Sami ving een gigantische spin in de jungle.,"[[0, 4, 'PER']]"
De politie nam Dan zijn rijbewijs in beslag.,"[[15, 18, 'PER']]"
"Tom is allergisch voor garnalen, maar niet voor kreeft.","[[0, 3, 'MISC']]"
Ik woon in de stad Groningen.,"[[19, 29, 'LOC']]"
Ik woon in Groningen.,"[[11, 21, 'LOC']]"
Ik ben een Groninger.,"[[11, 20, 'LOC']]"
Ik spreek Gronings.,"[[10, 19, 'LOC']]"
Ik kom uit Winschoten.,"[[11, 22, 'LOC']]"
Goedendag!,"[[0, 10, 'MISC']]"
Goedendag.,"[[0, 10, 'PER']]"
Tom is mijn favoriet.,"[[0, 3, 'PER']]"
Tom was mijn favoriet.,"[[0, 3, 'PER']]"
Lavendel is mijn lievelingsplant.,"[[0, 8, 'LOC']]"
Ik belde Tom.,"[[9, 13, 'PER']]"
Mary wil een dozijn eieren.,"[[0, 4, 'PER']]"
We hebben veel goede restaurants hier in Boston.,"[[41, 47, 'LOC']]"
Tom is praktisch.,"[[0, 3, 'LOC']]"
Tom zei dat hij dat waarschijnlijk niet zou doen.,"[[0, 3, 'PER']]"
Tom zei dat Mary geen auto heeft.,"[[0, 3, 'PER'], [12, 16, 'PER']]"
Tom zei dat Mary geen auto heeft.,"[[0, 3, 'PER'], [12, 16, 'PER']]"
Tom heeft dat zonder ons gedaan.,"[[0, 3, 'PER']]"
Sami zei ja.,"[[0, 4, 'PER']]"
Tom en Mary zeggen dat ze moe zijn.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Tom en Mary zeggen dat ze moe zijn.,"[[0, 3, 'PER'], [7, 11, 'PER']]"
Duits is een erg interessante taal.,"[[0, 5, 'MISC']]"
Kan je Russisch spreken?,"[[7, 15, 'MISC']]"
In Brazilië is stemmen verplicht.,"[[3, 11, 'LOC']]"
"Het spijt me, ik spreek geen Engels.","[[29, 36, 'MISC']]"
Dit zijn mijn vrienden. Hun namen zijn Tom en Maria.,"[[39, 42, 'PER']]"
Ik moet iets kopen voor Tom.,"[[24, 28, 'PER']]"
Hij werkt bij Tatoeba.,"[[14, 22, 'LOC']]"
Ik ben een privéleraar Engels.,"[[23, 30, 'MISC']]"
Ik werk bij Tatoeba.,"[[12, 20, 'ORG']]"
Ik werk voor Microsoft.,"[[13, 23, 'MISC']]"
Houdt je broer van basketbal?,"[[0, 5, 'PER']]"
Ze spreken Engels en Spaans.,"[[11, 17, 'MISC'], [21, 27, 'MISC']]"
Ze spreken Engels en Spaans.,"[[11, 17, 'MISC'], [21, 27, 'MISC']]"
Tom is erg geïnteresseerd in Amerikaanse literatuur.,"[[0, 3, 'MISC'], [29, 40, 'MISC']]"
Tom is erg geïnteresseerd in Amerikaanse literatuur.,"[[0, 3, 'MISC'], [29, 40, 'MISC']]"
"De namen van mijn broers zijn Axel, Hatus en Arthur Kalel.","[[30, 34, 'PER'], [36, 41, 'PER'], [45, 58, 'PER']]"
"De namen van mijn broers zijn Axel, Hatus en Arthur Kalel.","[[30, 34, 'PER'], [36, 41, 'PER'], [45, 58, 'PER']]"
"De namen van mijn broers zijn Axel, Hatus en Arthur Kalel.","[[30, 34, 'PER'], [36, 41, 'PER'], [45, 58, 'PER']]"
Men spreekt Japans in Japan.,"[[12, 18, 'LOC'], [22, 27, 'LOC']]"
Men spreekt Japans in Japan.,"[[12, 18, 'LOC'], [22, 27, 'LOC']]"
Neymar zijn verjaardag is op 5 februari.,"[[0, 6, 'PER']]"
Canada grenst aan Alaska.,"[[0, 6, 'LOC'], [18, 24, 'LOC']]"
Canada grenst aan Alaska.,"[[0, 6, 'LOC'], [18, 24, 'LOC']]"
Rusland is 's werelds grootste land.,"[[0, 7, 'LOC']]"
"Waar kom jij vandaan? ""Ik kom uit Parijs.""","[[34, 41, 'LOC']]"
Maria was verwend.,"[[0, 5, 'PER']]"
"Ik woon in Boston, maar ik kom uit L.A.","[[11, 17, 'LOC'], [35, 39, 'LOC']]"
"Ik woon in Boston, maar ik kom uit L.A.","[[11, 17, 'LOC'], [35, 39, 'LOC']]"
Hoe gaat het met Amanda?,"[[17, 24, 'ORG']]"
Leuk jullie allemaal te ontmoeten!,"[[0, 4, 'PER']]"
Is Tom een ​​Power Ranger?,"[[3, 6, 'MISC']]"
Komt Dimitris uit Griekenland?,"[[5, 13, 'PER'], [18, 30, 'LOC']]"
Komt Dimitris uit Griekenland?,"[[5, 13, 'PER'], [18, 30, 'LOC']]"
Mijn bijnaam is Ryck.,"[[16, 21, 'LOC']]"
Zij is de schoonzus van Maria.,"[[24, 30, 'PER']]"
Het boek is ook beschikbaar in het Portugees.,"[[35, 45, 'LOC']]"
Mijn ouders zijn Spaans.,"[[17, 23, 'MISC']]"
Het boek is alleen in het Duits beschikbaar.,"[[26, 31, 'MISC']]"
Veel mensen houden van Aziatisch eten.,"[[23, 32, 'LOC']]"
Hoe zeg je XXX in jouw taal?,"[[11, 14, 'ORG']]"
Hoe zeg je XXX in het Portugees?,"[[11, 14, 'ORG'], [22, 32, 'MISC']]"
Hoe zeg je XXX in het Portugees?,"[[11, 14, 'ORG'], [22, 32, 'MISC']]"
Frankrijk is een republiek.,"[[0, 9, 'LOC']]"
"Mijn naam is niet ""Mr. Ricardo""; het is gewoon Ricardo of Rick.","[[19, 30, 'MISC'], [47, 54, 'PER']]"
"Mijn naam is niet ""Mr. Ricardo""; het is gewoon Ricardo of Rick.","[[19, 30, 'MISC'], [47, 54, 'PER']]"
Wat vind je van de onafhankelijkheid van Catalonië?,"[[41, 51, 'LOC']]"
Ze werd tweemaal aangezien voor een Spanjaard.,"[[36, 46, 'LOC']]"
"Je had gelijk, hij woont niet in Rio.","[[33, 37, 'LOC']]"
We hebben een interessant boek in het Duits.,"[[38, 44, 'LOC']]"
Het Servisch is een heel mooie taal.,"[[4, 12, 'MISC']]"
Zij zijn niet Frans.,"[[14, 20, 'PER']]"
Zij komt uit Portugal.,"[[13, 21, 'LOC']]"
Ik spreek geen Portugees.,"[[15, 25, 'LOC']]"
Ik ben niet Braziliaans.,"[[12, 24, 'LOC']]"
Ik ga Russisch studeren.,"[[6, 14, 'MISC']]"
"Neem dit, schat.","[[0, 4, 'PER']]"
Ik wil Estland bezoeken.,"[[7, 14, 'LOC']]"
Mag ik je toevoegen op Facebook?,"[[23, 32, 'MISC']]"
Ik kan Maria niet vergeten.,"[[7, 12, 'PER']]"
"Dit is mijn teamgenoot, Donnavan.","[[24, 33, 'PER']]"
Groeten uit Brazilië!,"[[12, 21, 'LOC']]"
Zou je me wat Frans kunnen leren?,"[[14, 19, 'MISC']]"
Ze heeft me op Facebook toegevoegd.,"[[15, 23, 'MISC']]"
Heb je ooit Braziliaans eten geprobeerd?,"[[12, 23, 'MISC']]"
Zij is een moedertaalspreker van het Russisch.,"[[37, 45, 'MISC']]"
Ik wil Maria ontmoeten.,"[[7, 12, 'PER']]"
Hoe zeg je XXX in het Engels?,"[[11, 14, 'ORG'], [22, 29, 'MISC']]"
Hoe zeg je XXX in het Engels?,"[[11, 14, 'ORG'], [22, 29, 'MISC']]"
Ben je in Rio geweest?,"[[10, 22, 'LOC']]"
Ik ben op reis naar Spanje.,"[[20, 27, 'LOC']]"
"Wat is het verschil tussen ""make"" en ""do"" in het Engels?","[[49, 56, 'MISC']]"
Er zijn veel feestdagen in Brazilië.,"[[27, 36, 'LOC']]"
"Mag ik jouw telefoonnummer? ""Ja! Het is 1234-5678.""","[[29, 32, 'MISC']]"
Ik ga volgend jaar Engels studeren.,"[[19, 25, 'MISC']]"
"Ik ben blij, omdat ik eindelijk Russisch studeer.","[[32, 40, 'MISC']]"
Hoe kan ik gemakkelijk Engels leren?,"[[23, 29, 'MISC']]"
Er is al een metro in Rio.,"[[22, 26, 'LOC']]"
Ik praat met haar op Facebook.,"[[21, 30, 'PER']]"
Hoe is jouw Engels?,"[[12, 19, 'MISC']]"
We gaan volgende maand naar Estland reizen.,"[[28, 35, 'LOC']]"
"De bevolking van Estland bestaat uit ongeveer 1,3 miljoen mensen.","[[17, 24, 'LOC']]"
Bij helder weer is de kust van Estland zichtbaar vanaf Helsinki.,"[[31, 38, 'LOC'], [55, 64, 'LOC']]"
Bij helder weer is de kust van Estland zichtbaar vanaf Helsinki.,"[[31, 38, 'LOC'], [55, 64, 'LOC']]"
Haar vader was de redacteur van een Duitse krant in Letland.,"[[36, 42, 'MISC'], [52, 60, 'LOC']]"
Haar vader was de redacteur van een Duitse krant in Letland.,"[[36, 42, 'MISC'], [52, 60, 'LOC']]"
De mooiste meisjes komen uit Litouwen.,"[[29, 38, 'LOC']]"
Is Tom een ​​goede schoonzoon?,"[[3, 6, 'MISC']]"
Tom leeft nauwelijks.,"[[0, 3, 'LOC']]"
Tom hoefde zich niet te verstoppen.,"[[0, 3, 'PER']]"
Tom stapte in een plas water.,"[[0, 3, 'PER']]"
Hij is Brits.,"[[7, 13, 'LOC']]"
Sami speelde met zijn kleinkinderen.,"[[0, 4, 'PER']]"
Kate kan jaloers worden.,"[[0, 4, 'MISC']]"
Vandaag viert Esperanto zijn 125e verjaardag.,"[[14, 23, 'MISC']]"
Vandaag is de 125e verjaardag van Esperanto.,"[[34, 44, 'PER']]"
Jullie hadden dat best zelf kunnen doen.,"[[0, 6, 'PER']]"
Ik vraag me af wat Tom voor Maria heeft gedaan.,"[[19, 33, 'PER']]"
Tom zal op je wachten.,"[[0, 3, 'PER']]"
Tom zei dat hij het voor maandag af zou krijgen.,"[[0, 3, 'PER']]"
Tom zei dat hij het voor maandag af zou hebben.,"[[0, 3, 'PER']]"
Ik heb ontbijt gemaakt voor Tom.,"[[28, 32, 'PER']]"
Tom kan me niet dwingen.,"[[0, 3, 'MISC']]"
Tom kan me niet dwingen dat te doen.,"[[0, 3, 'MISC']]"
Je weet niet eens waar Tom is.,"[[23, 26, 'PER']]"
Mijn zus mag Tom wel.,"[[13, 16, 'PER']]"
Ik ken veel mensen in Boston.,"[[22, 28, 'LOC']]"
Ik ken veel mensen uit Boston.,"[[23, 29, 'LOC']]"
Tom wil niet naar school.,"[[0, 3, 'PER']]"
Tom wil niet naar school gaan.,"[[0, 3, 'PER']]"
Tom heeft me dit verhaal zelf verteld.,"[[0, 3, 'PER']]"
Kom jij niet ook uit Boston?,"[[21, 28, 'LOC']]"
Maria stond plotseling op.,"[[0, 5, 'PER']]"
Maria is tegen mij aan het liegen.,"[[0, 5, 'PER']]"
Maria liegt tegen me.,"[[0, 5, 'PER']]"
Ik weet niet zo veel Russisch meer.,"[[21, 29, 'MISC']]"
Tom stak de kaars op tafel aan.,"[[0, 3, 'PER']]"
Tom heeft de kaars op tafel aangestoken.,"[[0, 3, 'PER']]"
Op een bepaalde manier is Parijs het middelpunt van de wereld.,"[[26, 32, 'LOC']]"
Tom is niet zo arm als de meeste mensen denken.,"[[0, 3, 'MISC']]"
Vacht beschermt dieren van de kou.,"[[0, 5, 'ORG'], [30, 34, 'LOC']]"
Vacht beschermt dieren van de kou.,"[[0, 5, 'ORG'], [30, 34, 'LOC']]"
In Esperanto eindigen zelfstandige naamwoorden altijd op o.,"[[3, 12, 'MISC']]"
Tom is een heel goede boer.,"[[0, 3, 'LOC']]"
Tom is een uitstekende boer.,"[[0, 3, 'LOC']]"
Tom is een uitstekende broer.,"[[0, 3, 'LOC']]"
Stop met liegen.,"[[0, 4, 'LOC']]"
Tom was gister op tv.,"[[0, 3, 'PER']]"
Tom was gisteren op tv.,"[[0, 3, 'PER']]"
Vacht beschermt dieren tegen de kou.,"[[0, 5, 'ORG'], [32, 36, 'LOC']]"
Vacht beschermt dieren tegen de kou.,"[[0, 5, 'ORG'], [32, 36, 'LOC']]"
Het Tsjechisch koor van scheikundigen echoot chaotisch.,"[[4, 14, 'LOC'], [45, 55, 'PER']]"
Het Tsjechisch koor van scheikundigen echoot chaotisch.,"[[4, 14, 'LOC'], [45, 55, 'PER']]"
Ik heb er geen vertrouwen in dat Tom weet waar hij het over heeft.,"[[33, 36, 'PER']]"
Ik ben privéleraar Engels.,"[[19, 26, 'PER']]"
Tom zou het daar helemaal mee eens zijn.,"[[0, 3, 'PER']]"
Maria is gek op die auto.,"[[0, 5, 'PER']]"
Tom zou trots zijn.,"[[0, 3, 'PER']]"
Tom zou trots zijn geweest.,"[[0, 3, 'PER']]"
Bedek hem.,"[[0, 5, 'LOC']]"
Bel ons.,"[[0, 8, 'MISC']]"
Herhaal het.,"[[0, 7, 'LOC']]"
Tom wacht.,"[[0, 3, 'PER']]"
Tom zit te wachten.,"[[0, 3, 'PER']]"
Tom is aan het wachten.,"[[0, 3, 'LOC']]"
Tom blafte.,"[[0, 3, 'PER']]"
Maria blafte.,"[[0, 5, 'PER']]"
Maria was aan het blaffen.,"[[0, 5, 'PER']]"
Tom was aan het blaffen.,"[[0, 3, 'PER']]"
Jullie blaften.,"[[0, 15, 'PER']]"
Maria versnelde.,"[[0, 5, 'PER']]"
Jullie versnelden.,"[[0, 6, 'PER']]"
Snappen jullie?,"[[0, 15, 'LOC']]"
Boycot Facebook.,"[[0, 16, 'PER']]"
Teken hier!,"[[0, 11, 'MISC']]"
Kut!,"[[0, 4, 'LOC']]"
Papa liet een scheet.,"[[0, 4, 'PER']]"
Laat zien!,"[[0, 10, 'MISC']]"
Huil je?,"[[0, 8, 'PER']]"
Bent u aan het huilen?,"[[0, 4, 'PER']]"
Huilt u?,"[[0, 8, 'PER']]"
Belooft u het?,"[[0, 7, 'PER']]"
Bloos je?,"[[0, 9, 'PER']]"
Bloost u?,"[[0, 9, 'PER']]"
Vergeef me.,"[[0, 11, 'PER']]"
Goede timing!,"[[0, 13, 'MISC']]"
Pech.,"[[0, 5, 'PER']]"
Momentje!,"[[0, 9, 'LOC']]"
Betaal alstublieft!,"[[0, 19, 'LOC']]"
Beschrijf Tom.,"[[0, 14, 'MISC']]"
Nogmaals!,"[[0, 9, 'LOC']]"
Lieg niet!,"[[0, 10, 'MISC']]"
Nogmaals?,"[[0, 9, 'PER']]"
Sommige nummers komen uit Schotland.,"[[26, 36, 'LOC']]"
Ben je nog steeds in Schotland?,"[[21, 31, 'LOC']]"
Engeland en Schotland zijn buurlanden.,"[[0, 8, 'LOC'], [12, 21, 'LOC']]"
Engeland en Schotland zijn buurlanden.,"[[0, 8, 'LOC'], [12, 21, 'LOC']]"
Hoe is Schotland in de zomer?,"[[7, 16, 'LOC']]"
De foto herinnerde me aan Schotland.,"[[26, 36, 'LOC']]"
Sta op als je Schotland haat!,"[[14, 23, 'LOC']]"
Tom bezit een landgoed in Schotland.,"[[0, 3, 'PER'], [26, 36, 'LOC']]"
Tom bezit een landgoed in Schotland.,"[[0, 3, 'PER'], [26, 36, 'LOC']]"
We wonen nog niet in Schotland.,"[[21, 31, 'LOC']]"
Hij bracht een paar maanden door in Schotland.,"[[36, 46, 'LOC']]"
Schotland maakt deel uit van het Verenigd Koninkrijk.,"[[0, 9, 'LOC'], [33, 52, 'LOC']]"
Schotland maakt deel uit van het Verenigd Koninkrijk.,"[[0, 9, 'LOC'], [33, 52, 'LOC']]"
Kom snel.,"[[0, 3, 'PER']]"
"Groot-Brittannië bestaat uit Wales, Engeland en Schotland.","[[0, 16, 'LOC'], [29, 34, 'LOC'], [36, 44, 'LOC'], [48, 58, 'LOC']]"
"Groot-Brittannië bestaat uit Wales, Engeland en Schotland.","[[0, 16, 'LOC'], [29, 34, 'LOC'], [36, 44, 'LOC'], [48, 58, 'LOC']]"
"Groot-Brittannië bestaat uit Wales, Engeland en Schotland.","[[0, 16, 'LOC'], [29, 34, 'LOC'], [36, 44, 'LOC'], [48, 58, 'LOC']]"
"Groot-Brittannië bestaat uit Wales, Engeland en Schotland.","[[0, 16, 'LOC'], [29, 34, 'LOC'], [36, 44, 'LOC'], [48, 58, 'LOC']]"
Kom spoedig.,"[[0, 3, 'PER']]"
De mensen die gisteren vertrokken komen uit Schotland.,"[[44, 54, 'LOC']]"
Het klimaat in Engeland is milder dan dat van Schotland.,"[[15, 23, 'LOC'], [46, 56, 'PER']]"
Het klimaat in Engeland is milder dan dat van Schotland.,"[[15, 23, 'LOC'], [46, 56, 'PER']]"
Tom bestelde pizza.,"[[0, 3, 'PER']]"
Tom bezorgt pizza's.,"[[0, 3, 'PER']]"
Neem wat pizza.,"[[0, 4, 'LOC']]"
Tom houdt van pizza.,"[[0, 3, 'PER']]"
Sami bestelde pizza.,"[[0, 4, 'PER']]"
Sami bezorgde pizza.,"[[0, 4, 'PER']]"
Tom bestelde een pizza.,"[[0, 3, 'PER']]"
Houdt u van pizza?,"[[0, 5, 'LOC']]"
Sami bestelde vier pizza's.,"[[0, 4, 'PER']]"
Tom bestelde drie pizza's.,"[[0, 3, 'PER']]"
Sami bestelde een pizza.,"[[0, 4, 'PER']]"
Sami bestelde wat pizza.,"[[0, 4, 'PER']]"
Sami bestelde de pizza.,"[[0, 4, 'PER']]"
Tom houdt zelfs van koude pizza.,"[[0, 3, 'PER']]"
Tom bakt een pizza.,"[[0, 3, 'PER']]"
Pizza is onderweg.,"[[0, 5, 'LOC']]"
Iedereen behalve Tom at pizza.,"[[17, 20, 'PER']]"
Tom heeft voor iedereen pizza besteld.,"[[0, 3, 'PER']]"
Tom zei dat hij van pizza houdt.,"[[0, 3, 'PER']]"
Tom houdt niet van pizza.,"[[0, 3, 'PER']]"
Maria zei dat ze van pizza houdt.,"[[0, 5, 'PER']]"
Tom wilde pizza eten.,"[[0, 3, 'PER']]"
Tom wil pizza eten.,"[[0, 3, 'PER']]"
Tom betaalde voor de pizza.,"[[0, 3, 'PER']]"
Tom wil peperoni op zijn pizza.,"[[0, 3, 'PER']]"
Een minuut later zaten we allebei in een koets en raasden we naar Brixton Road.,"[[66, 79, 'LOC']]"
Doe wat saus op de pizza.,"[[0, 3, 'PER']]"
Doe wat basilicum op de pizza.,"[[0, 3, 'PER']]"
Ik deelde een pizza met Tom.,"[[24, 28, 'PER']]"
Maria vertelde me dat ze van pizza hield.,"[[0, 5, 'PER']]"
Tom heeft gisteren geen pizza gegeten.,"[[0, 3, 'PER']]"
Sami ging naar een pizzeria.,"[[0, 4, 'PER']]"
Maria wil peperoni op haar pizza.,"[[0, 5, 'PER']]"
Tom deed oregano op zijn pizza.,"[[0, 3, 'PER']]"
Het is waar dat Amerikanen van pizza houden.,"[[16, 26, 'LOC']]"
"Hoe zeg je ""pizza"" in het Italiaans?","[[26, 36, 'MISC']]"
Tom wil geen pizza eten.,"[[0, 3, 'PER']]"
